FILENAME;\Hard Disk2\Result\ReHa_CatIB_HK_20220222_153958.csv
PROTOCOL;ReHa_CatIB_HK
FILE_VERSION;3.3;
DATE START;2022-02-22;15:40:01
DATE END;2022-02-22;15:40:01;;Last Reading;1;Timestamp;168774402                        
DEVICE;BL098-CX_349F39
USER;ReHa;COMMENT;no comment available
PLATETYPE;MTP-48-FlowerPlate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
C266;D05;X29;;1;17.69362;36.68;0.0;25.00;85.58;-0.01;0.00;
C266;D04;X28;;1;17.69424;32.47;0.0;25.00;85.58;-0.01;0.00;
C266;D03;X27;;1;17.69489;35.87;0.0;25.00;85.52;-0.01;0.00;
C266;D02;X26;;1;17.69552;32.02;0.0;25.00;85.52;-0.01;0.00;
C266;D01;X25;;1;17.69624;31.05;0.0;25.00;85.50;-0.01;0.00;
C266;E01;X33;;1;17.69698;32.96;0.0;25.00;85.45;-0.01;0.00;
C266;E02;X34;;1;17.69760;34.39;0.0;25.00;85.45;-0.01;0.00;
C266;E03;X35;;1;17.69821;36.41;0.0;25.00;85.39;-0.01;0.00;
C266;E04;X36;;1;17.69883;29.10;0.0;25.00;85.39;-0.01;0.00;
C266;E05;X37;;1;17.69944;37.56;0.0;25.00;85.32;-0.01;0.00;
C266;E06;X38;;1;17.70011;35.56;0.0;25.00;85.39;-0.01;0.00;
C266;E07;X39;;1;17.70074;34.51;0.0;25.00;85.33;-0.01;0.00;
C266;E08;X40;;1;17.70138;35.75;0.0;25.00;85.25;-0.01;0.00;
C266;F08;X48;;1;17.70206;32.13;0.0;25.00;85.26;-0.01;0.00;
C266;F07;X47;;1;17.70268;35.16;0.0;25.00;85.32;-0.01;0.00;
C266;F06;X46;;1;17.70330;34.89;0.0;25.00;85.26;-0.01;0.00;
C266;F05;X45;;1;17.70392;33.53;0.0;25.00;85.20;-0.01;0.00;
C266;F04;X44;;1;17.70455;36.73;0.0;25.00;85.19;-0.01;0.00;
C266;F03;X43;;1;17.70517;35.40;0.0;25.00;85.19;-0.01;0.00;
C266;F02;X42;;1;17.70583;34.37;0.0;25.00;85.19;-0.01;0.00;
C266;F01;X41;;1;17.70645;28.94;0.0;25.00;85.20;-0.01;0.00;
R;;;;1;17.74043;266.96;0.0;25.00;85.60;-0.01;0.00;test measure for referencing with gain 15 
C267;A01;X1;;1;17.74313;34.45;0.0;25.00;85.58;-0.01;0.00;
C267;A02;X2;;1;17.74382;31.66;0.0;25.00;85.57;-0.01;0.00;
C267;A03;X3;;1;17.74446;33.39;0.0;25.00;85.58;-0.01;0.00;
C267;A04;X4;;1;17.74508;33.97;0.0;25.00;85.52;-0.01;0.00;
C267;A05;X5;;1;17.74571;33.28;0.0;25.00;85.51;-0.01;0.00;
C267;A06;X6;;1;17.74637;28.94;0.0;25.00;85.45;-0.01;0.00;
C267;A07;X7;;1;17.74700;30.13;0.0;25.00;85.45;-0.01;0.00;
C267;A08;X8;;1;17.74764;33.61;0.0;25.00;85.45;-0.01;0.00;
C267;B08;X16;;1;17.74834;31.34;0.0;25.00;85.39;-0.01;0.00;
C267;B07;X15;;1;17.74899;35.23;0.0;25.00;85.43;-0.01;0.00;
C267;B06;X14;;1;17.74964;34.06;0.0;25.00;85.46;-0.01;0.00;
C267;B05;X13;;1;17.75028;34.90;0.0;25.00;85.39;-0.01;0.00;
C267;B04;X12;;1;17.75091;34.15;0.0;25.00;85.39;-0.01;0.00;
C267;B03;X11;;1;17.75153;31.30;0.0;25.00;85.39;-0.01;0.00;
C267;B02;X10;;1;17.75221;33.88;0.0;25.00;85.39;-0.01;0.00;
C267;B01;X9;;1;17.75286;31.82;0.0;25.00;85.39;-0.01;0.00;
C267;C01;X17;;1;17.75353;34.93;0.0;25.00;85.42;-0.01;0.00;
C267;C02;X18;;1;17.75417;34.27;0.0;25.00;85.33;-0.01;0.00;
C267;C03;X19;;1;17.75484;34.13;0.0;25.00;85.26;-0.01;0.00;
C267;C04;X20;;1;17.75546;32.95;0.0;25.00;85.26;-0.01;0.00;
C267;C05;X21;;1;17.75608;37.56;0.0;25.00;85.20;-0.01;0.00;
C267;C06;X22;;1;17.75685;34.64;0.0;25.00;85.20;-0.01;0.00;
C267;C07;X23;;1;17.75750;33.14;0.0;25.00;85.20;-0.01;0.00;
C267;C08;X24;;1;17.75812;34.82;0.0;25.00;85.24;-0.01;0.00;
C267;D08;X32;;1;17.75876;33.91;0.0;25.00;85.20;-0.01;0.00;
C267;D07;X31;;1;17.75940;33.23;0.0;25.00;85.20;-0.01;0.00;
C267;D06;X30;;1;17.76004;34.03;0.0;25.00;85.19;-0.01;0.00;
C267;D05;X29;;1;17.76066;36.48;0.0;25.00;85.20;-0.01;0.00;
C267;D04;X28;;1;17.76129;32.35;0.0;25.00;85.13;-0.01;0.00;
C267;D03;X27;;1;17.76192;37.06;0.0;25.00;85.13;-0.01;0.00;
C267;D02;X26;;1;17.76254;31.47;0.0;25.00;85.13;-0.01;0.00;
C267;D01;X25;;1;17.76316;31.15;0.0;25.00;85.20;-0.01;0.00;
C267;E01;X33;;1;17.76382;33.56;0.0;25.00;85.12;-0.01;0.00;
C267;E02;X34;;1;17.76448;34.83;0.0;25.00;85.14;-0.01;0.00;
C267;E03;X35;;1;17.76514;37.78;0.0;25.00;85.13;-0.01;0.00;
C267;E04;X36;;1;17.76585;28.79;0.0;25.00;85.07;-0.01;0.00;
C267;E05;X37;;1;17.76648;38.44;0.0;25.00;85.07;-0.01;0.00;
C267;E06;X38;;1;17.76718;35.77;0.0;25.00;85.07;-0.01;0.00;
C267;E07;X39;;1;17.76781;34.15;0.0;25.00;85.06;-0.01;0.00;
C267;E08;X40;;1;17.76844;35.44;0.0;25.00;85.06;-0.01;0.00;
C267;F08;X48;;1;17.76914;32.38;0.0;25.00;85.00;-0.01;0.00;
C267;F07;X47;;1;17.76980;34.98;0.0;25.00;85.00;-0.01;0.00;
C267;F06;X46;;1;17.77053;34.87;0.0;25.00;84.93;-0.01;0.00;
C267;F05;X45;;1;17.77116;32.75;0.0;25.00;85.00;-0.01;0.00;
C267;F04;X44;;1;17.77180;37.35;0.0;25.00;84.94;-0.01;0.00;
C267;F03;X43;;1;17.77242;35.03;0.0;25.00;84.99;-0.01;0.00;
C267;F02;X42;;1;17.77308;34.34;0.0;25.00;84.94;-0.01;0.00;
C267;F01;X41;;1;17.77370;29.78;0.0;25.00;84.94;-0.01;0.00;
R;;;;1;17.80697;267.31;0.0;25.00;85.45;-0.01;0.00;test measure for referencing with gain 15 
C268;A01;X1;;1;17.80969;34.48;0.0;25.00;85.51;-0.01;0.00;
C268;A02;X2;;1;17.81031;31.16;0.0;25.00;85.47;-0.01;0.00;
C268;A03;X3;;1;17.81095;34.28;0.0;25.00;85.39;-0.01;0.00;
C268;A04;X4;;1;17.81159;34.22;0.0;25.00;85.33;-0.01;0.00;
C268;A05;X5;;1;17.81224;33.70;0.0;25.00;85.33;-0.01;0.00;
C268;A06;X6;;1;17.81289;28.75;0.0;25.00;85.33;-0.01;0.00;
C268;A07;X7;;1;17.81352;30.58;0.0;25.00;85.26;-0.01;0.00;
C268;A08;X8;;1;17.81415;33.92;0.0;25.00;85.26;-0.01;0.00;
C268;B08;X16;;1;17.81485;31.17;0.0;25.00;85.30;-0.01;0.00;
C268;B07;X15;;1;17.81549;34.07;0.0;25.00;85.27;-0.01;0.00;
C268;B06;X14;;1;17.81611;34.81;0.0;25.00;85.26;-0.01;0.00;
C268;B05;X13;;1;17.81688;35.41;0.0;25.00;85.20;-0.01;0.00;
C268;B04;X12;;1;17.81751;34.58;0.0;25.00;85.19;-0.01;0.00;
C268;B03;X11;;1;17.81814;31.80;0.0;25.00;85.19;-0.01;0.00;
C268;B02;X10;;1;17.81876;34.24;0.0;25.00;85.19;-0.01;0.00;
C268;B01;X9;;1;17.81939;31.54;0.0;25.00;85.26;-0.01;0.00;
C268;C01;X17;;1;17.82010;34.20;0.0;25.00;85.20;-0.01;0.00;
C268;C02;X18;;1;17.82074;35.63;0.0;25.00;85.19;-0.01;0.00;
C268;C03;X19;;1;17.82150;34.31;0.0;25.00;85.19;-0.01;0.00;
C268;C04;X20;;1;17.82213;32.16;0.0;25.00;85.20;-0.01;0.00;
C268;C05;X21;;1;17.82276;37.56;0.0;25.00;85.13;-0.01;0.00;
C268;C06;X22;;1;17.82338;35.02;0.0;25.00;85.12;-0.01;0.00;
C268;C07;X23;;1;17.82400;33.56;0.0;25.00;85.15;-0.01;0.00;
C268;C08;X24;;1;17.82463;35.97;0.0;25.00;85.14;-0.01;0.00;
C268;D08;X32;;1;17.82533;34.31;0.0;25.00;85.13;-0.01;0.00;
C268;D07;X31;;1;17.82596;34.16;0.0;25.00;85.13;-0.01;0.00;
C268;D06;X30;;1;17.82668;34.26;0.0;25.00;85.13;-0.01;0.00;
C268;D05;X29;;1;17.82730;37.67;0.0;25.00;85.07;-0.01;0.00;
C268;D04;X28;;1;17.82791;32.16;0.0;25.00;85.00;-0.01;0.00;
C268;D03;X27;;1;17.82854;36.50;0.0;25.00;85.01;-0.01;0.00;
C268;D02;X26;;1;17.82917;32.22;0.0;25.00;84.96;-0.01;0.00;
C268;D01;X25;;1;17.82980;30.98;0.0;25.00;84.94;-0.01;0.00;
C268;E01;X33;;1;17.83045;34.38;0.0;25.00;84.87;-0.01;0.00;
C268;E02;X34;;1;17.83113;35.16;0.0;25.00;84.87;-0.01;0.00;
C268;E03;X35;;1;17.83175;37.01;0.0;25.00;84.87;-0.01;0.00;
C268;E04;X36;;1;17.83237;28.79;0.0;25.00;84.87;-0.01;0.00;
C268;E05;X37;;1;17.83300;37.47;0.0;25.00;84.88;-0.01;0.00;
C268;E06;X38;;1;17.83369;36.47;0.0;25.00;84.90;-0.01;0.00;
C268;E07;X39;;1;17.83434;34.97;0.0;25.00;84.88;-0.01;0.00;
C268;E08;X40;;1;17.83500;35.68;0.0;25.00;84.87;-0.01;0.00;
C268;F08;X48;;1;17.83565;33.21;0.0;25.00;84.87;-0.01;0.00;
C268;F07;X47;;1;17.83628;35.60;0.0;25.00;84.87;-0.01;0.00;
C268;F06;X46;;1;17.83690;35.82;0.0;25.00;84.87;-0.01;0.00;
C268;F05;X45;;1;17.83757;33.33;0.0;25.00;84.87;-0.01;0.00;
C268;F04;X44;;1;17.83827;37.34;0.0;25.00;84.90;-0.01;0.00;
C268;F03;X43;;1;17.83889;34.93;0.0;25.00;84.91;-0.01;0.00;
C268;F02;X42;;1;17.83951;34.85;0.0;25.00;84.82;-0.01;0.00;
C268;F01;X41;;1;17.84015;29.40;0.0;25.00;84.81;-0.01;0.00;
R;;;;1;17.87379;266.72;0.0;25.00;85.31;-0.01;0.00;test measure for referencing with gain 15 
C269;A01;X1;;1;17.87649;34.87;0.0;25.00;85.19;-0.01;0.00;
C269;A02;X2;;1;17.87711;31.30;0.0;25.00;85.19;-0.01;0.00;
C269;A03;X3;;1;17.87773;34.06;0.0;25.00;85.20;-0.01;0.00;
C269;A04;X4;;1;17.87836;34.34;0.0;25.00;85.19;-0.01;0.00;
C269;A05;X5;;1;17.87899;34.31;0.0;25.00;85.22;-0.01;0.00;
C269;A06;X6;;1;17.87962;29.02;0.0;25.00;85.14;-0.01;0.00;
C269;A07;X7;;1;17.88025;30.03;0.0;25.00;85.13;-0.01;0.00;
C269;A08;X8;;1;17.88090;34.08;0.0;25.00;85.13;-0.01;0.00;
C269;B08;X16;;1;17.88169;32.10;0.0;25.00;85.07;-0.01;0.00;
C269;B07;X15;;1;17.88232;35.18;0.0;25.00;85.07;-0.01;0.00;
C269;B06;X14;;1;17.88296;35.05;0.0;25.00;85.13;-0.01;0.00;
C269;B05;X13;;1;17.88362;35.77;0.0;25.00;85.07;-0.01;0.00;
C269;B04;X12;;1;17.88425;34.09;0.0;25.00;85.07;-0.01;0.00;
C269;B03;X11;;1;17.88488;31.84;0.0;25.00;85.00;-0.01;0.00;
C269;B02;X10;;1;17.88562;34.27;0.0;25.00;85.00;-0.01;0.00;
C269;B01;X9;;1;17.88625;32.34;0.0;25.00;85.00;-0.01;0.00;
C269;C01;X17;;1;17.88690;35.26;0.0;25.00;85.00;-0.01;0.00;
C269;C02;X18;;1;17.88757;34.14;0.0;25.00;84.97;-0.01;0.00;
C269;C03;X19;;1;17.88820;34.72;0.0;25.00;84.94;-0.01;0.00;
C269;C04;X20;;1;17.88882;32.65;0.0;25.00;84.94;-0.01;0.00;
C269;C05;X21;;1;17.88944;37.28;0.0;25.00;84.94;-0.01;0.00;
C269;C06;X22;;1;17.89018;34.46;0.0;25.00;84.93;-0.01;0.00;
C269;C07;X23;;1;17.89083;34.32;0.0;25.00;84.93;-0.01;0.00;
C269;C08;X24;;1;17.89147;34.72;0.0;25.00;84.87;-0.01;0.00;
C269;D08;X32;;1;17.89212;34.98;0.0;25.00;84.93;-0.01;0.00;
C269;D07;X31;;1;17.89275;34.23;0.0;25.00;84.90;-0.01;0.00;
C269;D06;X30;;1;17.89341;34.39;0.0;25.00;84.94;-0.01;0.00;
C269;D05;X29;;1;17.89403;37.44;0.0;25.00;84.94;-0.01;0.00;
C269;D04;X28;;1;17.89473;32.64;0.0;25.00;84.93;-0.01;0.00;
C269;D03;X27;;1;17.89540;36.61;0.0;25.00;84.87;-0.01;0.00;
C269;D02;X26;;1;17.89601;32.10;0.0;25.00;84.87;-0.01;0.00;
C269;D01;X25;;1;17.89664;31.35;0.0;25.00;84.87;-0.01;0.00;
C269;E01;X33;;1;17.89730;33.63;0.0;25.00;84.87;-0.01;0.00;
C269;E02;X34;;1;17.89797;35.30;0.0;25.00;84.81;-0.01;0.00;
C269;E03;X35;;1;17.89865;37.18;0.0;25.00;84.74;-0.01;0.00;
C269;E04;X36;;1;17.89927;28.80;0.0;25.00;84.74;-0.01;0.00;
C269;E05;X37;;1;17.89989;38.62;0.0;25.00;84.81;-0.01;0.00;
C269;E06;X38;;1;17.90051;36.98;0.0;25.00;84.87;-0.01;0.00;
C269;E07;X39;;1;17.90119;35.76;0.0;25.00;84.93;-0.01;0.00;
C269;E08;X40;;1;17.90180;35.17;0.0;25.00;85.07;-0.01;0.00;
C269;F08;X48;;1;17.90246;32.44;0.0;25.00;85.35;-0.01;0.00;
C269;F07;X47;;1;17.90329;36.43;0.0;25.00;85.46;-0.01;0.00;
C269;F06;X46;;1;17.90390;36.01;0.0;25.00;85.45;-0.01;0.00;
C269;F05;X45;;1;17.90452;32.70;0.0;25.00;85.52;-0.01;0.00;
C269;F04;X44;;1;17.90514;38.09;0.0;25.00;85.58;-0.01;0.00;
C269;F03;X43;;1;17.90577;35.56;0.0;25.00;85.58;-0.01;0.00;
C269;F02;X42;;1;17.90640;34.47;0.0;25.00;85.52;-0.01;0.00;
C269;F01;X41;;1;17.90709;29.21;0.0;25.00;85.47;-0.01;0.00;
R;;;;1;17.94033;266.93;0.0;25.00;84.94;-0.01;0.00;test measure for referencing with gain 15 
C270;A01;X1;;1;17.94307;35.60;0.0;25.00;84.93;-0.01;0.00;
C270;A02;X2;;1;17.94370;31.94;0.0;25.00;85.00;-0.01;0.00;
C270;A03;X3;;1;17.94437;34.31;0.0;25.00;84.94;-0.01;0.00;
C270;A04;X4;;1;17.94500;34.53;0.0;25.00;84.93;-0.01;0.00;
C270;A05;X5;;1;17.94571;34.44;0.0;25.00;84.87;-0.01;0.00;
C270;A06;X6;;1;17.94636;29.66;0.0;25.00;84.87;-0.01;0.00;
C270;A07;X7;;1;17.94699;30.71;0.0;25.00;84.87;-0.01;0.00;
C270;A08;X8;;1;17.94762;34.58;0.0;25.00;84.87;-0.01;0.00;
C270;B08;X16;;1;17.94829;32.21;0.0;25.00;84.93;-0.01;0.00;
C270;B07;X15;;1;17.94892;35.10;0.0;25.00;84.87;-0.01;0.00;
C270;B06;X14;;1;17.94958;35.29;0.0;25.00;84.81;-0.01;0.00;
C270;B05;X13;;1;17.95020;35.80;0.0;25.00;84.81;-0.01;0.00;
C270;B04;X12;;1;17.95083;34.94;0.0;25.00;84.87;-0.01;0.00;
C270;B03;X11;;1;17.95146;31.97;0.0;25.00;84.80;-0.01;0.00;
C270;B02;X10;;1;17.95207;34.60;0.0;25.00;84.73;-0.01;0.00;
C270;B01;X9;;1;17.95269;32.17;0.0;25.00;84.80;-0.01;0.00;
C270;C01;X17;;1;17.95337;34.99;0.0;25.00;84.80;-0.01;0.00;
C270;C02;X18;;1;17.95402;35.07;0.0;25.00;85.05;-0.01;0.00;
C270;C03;X19;;1;17.95471;34.19;0.0;25.00;85.13;-0.01;0.00;
C270;C04;X20;;1;17.95534;32.95;0.0;25.00;85.26;-0.01;0.00;
C270;C05;X21;;1;17.95595;37.75;0.0;25.00;85.33;-0.01;0.00;
C270;C06;X22;;1;17.95658;34.86;0.0;25.00;85.39;-0.01;0.00;
C270;C07;X23;;1;17.95727;33.79;0.0;25.00;85.46;-0.01;0.00;
C270;C08;X24;;1;17.95790;34.60;0.0;25.00;85.52;-0.01;0.00;
C270;D08;X32;;1;17.95859;34.90;0.0;25.00;85.65;-0.01;0.00;
C270;D07;X31;;1;17.95922;33.18;0.0;25.00;85.68;-0.01;0.00;
C270;D06;X30;;1;17.95986;35.13;0.0;25.00;85.58;-0.01;0.00;
C270;D05;X29;;1;17.96048;37.76;0.0;25.00;85.52;-0.01;0.00;
C270;D04;X28;;1;17.96110;32.67;0.0;25.00;85.52;-0.01;0.00;
C270;D03;X27;;1;17.96171;37.21;0.0;25.00;85.52;-0.01;0.00;
C270;D02;X26;;1;17.96236;32.52;0.0;25.00;85.45;-0.01;0.00;
C270;D01;X25;;1;17.96298;31.82;0.0;25.00;85.52;-0.01;0.00;
C270;E01;X33;;1;17.96365;33.84;0.0;25.00;85.45;-0.01;0.00;
C270;E02;X34;;1;17.96427;35.41;0.0;25.00;85.45;-0.01;0.00;
C270;E03;X35;;1;17.96490;37.52;0.0;25.00;85.52;-0.01;0.00;
C270;E04;X36;;1;17.96558;29.20;0.0;25.00;85.45;-0.01;0.00;
C270;E05;X37;;1;17.96620;38.48;0.0;25.00;85.45;-0.01;0.00;
C270;E06;X38;;1;17.96685;36.53;0.0;25.00;85.45;-0.01;0.00;
C270;E07;X39;;1;17.96761;35.70;0.0;25.00;85.52;-0.01;0.00;
C270;E08;X40;;1;17.96825;35.58;0.0;25.00;85.45;-0.01;0.00;
C270;F08;X48;;1;17.96889;33.67;0.0;25.00;85.52;-0.01;0.00;
C270;F07;X47;;1;17.96953;36.47;0.0;25.00;85.47;-0.01;0.00;
C270;F06;X46;;1;17.97016;35.72;0.0;25.00;85.46;-0.01;0.00;
C270;F05;X45;;1;17.97083;32.70;0.0;25.00;85.46;-0.01;0.00;
C270;F04;X44;;1;17.97157;37.40;0.0;25.00;85.45;-0.01;0.00;
C270;F03;X43;;1;17.97220;35.82;0.0;25.00;85.46;-0.01;0.00;
C270;F02;X42;;1;17.97283;34.79;0.0;25.00;85.39;-0.01;0.00;
C270;F01;X41;;1;17.97346;30.68;0.0;25.00;85.46;-0.01;0.00;
R;;;;1;18.00701;266.68;0.0;25.00;84.87;-0.01;0.00;test measure for referencing with gain 15 
C271;A01;X1;;1;18.00967;35.01;0.0;25.00;84.88;-0.01;0.00;
C271;A02;X2;;1;18.01041;31.50;0.0;25.00;84.87;-0.01;0.00;
C271;A03;X3;;1;18.01104;35.42;0.0;25.00;84.87;-0.01;0.00;
C271;A04;X4;;1;18.01167;34.40;0.0;25.00;84.93;-0.01;0.00;
C271;A05;X5;;1;18.01230;34.20;0.0;25.00;84.87;-0.01;0.00;
C271;A06;X6;;1;18.01293;29.51;0.0;25.00;84.87;-0.01;0.00;
C271;A07;X7;;1;18.01355;30.11;0.0;25.00;84.87;-0.01;0.00;
C271;A08;X8;;1;18.01421;34.97;0.0;25.00;84.89;-0.01;0.00;
C271;B08;X16;;1;18.01494;31.84;0.0;25.00;84.93;-0.01;0.00;
C271;B07;X15;;1;18.01555;34.88;0.0;25.00;84.87;-0.01;0.00;
C271;B06;X14;;1;18.01618;34.56;0.0;25.00;84.87;-0.01;0.00;
C271;B05;X13;;1;18.01685;35.49;0.0;25.00;84.87;-0.01;0.00;
C271;B04;X12;;1;18.01748;34.96;0.0;25.00;84.81;-0.01;0.00;
C271;B03;X11;;1;18.01811;32.69;0.0;25.00;84.81;-0.01;0.00;
C271;B02;X10;;1;18.01892;35.09;0.0;25.00;84.81;-0.01;0.00;
C271;B01;X9;;1;18.01956;32.30;0.0;25.00;84.81;-0.01;0.00;
C271;C01;X17;;1;18.02026;35.26;0.0;25.00;84.81;-0.01;0.00;
C271;C02;X18;;1;18.02087;35.92;0.0;25.00;84.81;-0.01;0.00;
C271;C03;X19;;1;18.02150;34.95;0.0;25.00;84.81;-0.01;0.00;
C271;C04;X20;;1;18.02212;31.71;0.0;25.00;84.81;-0.01;0.00;
C271;C05;X21;;1;18.02274;37.39;0.0;25.00;84.74;-0.01;0.00;
C271;C06;X22;;1;18.02346;35.76;0.0;25.00;84.81;-0.01;0.00;
C271;C07;X23;;1;18.02408;34.27;0.0;25.00;84.81;-0.01;0.00;
C271;C08;X24;;1;18.02471;34.89;0.0;25.00;84.87;-0.01;0.00;
C271;D08;X32;;1;18.02536;34.97;0.0;25.00;85.06;-0.01;0.00;
C271;D07;X31;;1;18.02603;34.30;0.0;25.00;85.06;-0.01;0.00;
C271;D06;X30;;1;18.02665;35.16;0.0;25.00;85.19;-0.01;0.00;
C271;D05;X29;;1;18.02733;38.88;0.0;25.00;85.26;-0.01;0.00;
C271;D04;X28;;1;18.02797;31.93;0.0;25.00;85.40;-0.01;0.00;
C271;D03;X27;;1;18.02865;38.15;0.0;25.00;85.46;-0.01;0.00;
C271;D02;X26;;1;18.02927;32.44;0.0;25.00;85.46;-0.01;0.00;
C271;D01;X25;;1;18.02989;31.87;0.0;25.00;85.46;-0.01;0.00;
C271;E01;X33;;1;18.03054;34.07;0.0;25.00;85.46;-0.01;0.00;
C271;E02;X34;;1;18.03120;35.67;0.0;25.00;85.46;-0.01;0.00;
C271;E03;X35;;1;18.03186;37.47;0.0;25.00;85.46;-0.01;0.00;
C271;E04;X36;;1;18.03256;29.28;0.0;25.00;85.47;-0.01;0.00;
C271;E05;X37;;1;18.03318;38.10;0.0;25.00;85.46;-0.01;0.00;
C271;E06;X38;;1;18.03385;37.44;0.0;25.00;85.45;-0.01;0.00;
C271;E07;X39;;1;18.03447;35.50;0.0;25.00;85.45;-0.01;0.00;
C271;E08;X40;;1;18.03509;36.38;0.0;25.00;85.39;-0.01;0.00;
C271;F08;X48;;1;18.03573;33.95;0.0;25.00;85.39;-0.01;0.00;
C271;F07;X47;;1;18.03636;35.90;0.0;25.00;85.39;-0.01;0.00;
C271;F06;X46;;1;18.03702;36.35;0.0;25.00;85.39;-0.01;0.00;
C271;F05;X45;;1;18.03764;33.39;0.0;25.00;85.40;-0.01;0.00;
C271;F04;X44;;1;18.03826;38.57;0.0;25.00;85.34;-0.01;0.00;
C271;F03;X43;;1;18.03889;36.06;0.0;25.00;85.26;-0.01;0.00;
C271;F02;X42;;1;18.03952;35.19;0.0;25.00;85.26;-0.01;0.00;
C271;F01;X41;;1;18.04025;29.79;0.0;25.00;85.19;-0.01;0.00;
R;;;;1;18.07369;266.96;0.0;25.00;85.38;-0.01;0.00;test measure for referencing with gain 15 
C272;A01;X1;;1;18.07642;36.57;0.0;25.00;85.39;-0.01;0.00;
C272;A02;X2;;1;18.07706;31.59;0.0;25.00;85.39;-0.01;0.00;
C272;A03;X3;;1;18.07768;34.75;0.0;25.00;85.33;-0.01;0.00;
C272;A04;X4;;1;18.07832;34.81;0.0;25.00;85.39;-0.01;0.00;
C272;A05;X5;;1;18.07908;34.70;0.0;25.00;85.33;-0.01;0.00;
C272;A06;X6;;1;18.07975;29.87;0.0;25.00;85.32;-0.01;0.00;
C272;A07;X7;;1;18.08036;31.38;0.0;25.00;85.26;-0.01;0.00;
C272;A08;X8;;1;18.08099;35.00;0.0;25.00;85.26;-0.01;0.00;
C272;B08;X16;;1;18.08164;32.25;0.0;25.00;85.19;-0.01;0.00;
C272;B07;X15;;1;18.08227;35.93;0.0;25.00;85.20;-0.01;0.00;
C272;B06;X14;;1;18.08297;35.49;0.0;25.00;85.22;-0.01;0.00;
C272;B05;X13;;1;18.08364;36.35;0.0;25.00;85.19;-0.01;0.00;
C272;B04;X12;;1;18.08427;34.66;0.0;25.00;85.19;-0.01;0.00;
C272;B03;X11;;1;18.08492;32.37;0.0;25.00;85.13;-0.01;0.00;
C272;B02;X10;;1;18.08554;35.61;0.0;25.00;85.20;-0.01;0.00;
C272;B01;X9;;1;18.08617;32.06;0.0;25.00;85.13;-0.01;0.00;
C272;C01;X17;;1;18.08681;35.80;0.0;25.00;85.13;-0.01;0.00;
C272;C02;X18;;1;18.08752;35.58;0.0;25.00;85.16;-0.01;0.00;
C272;C03;X19;;1;18.08816;34.20;0.0;25.00;85.14;-0.01;0.00;
C272;C04;X20;;1;18.08878;32.93;0.0;25.00;85.14;-0.01;0.00;
C272;C05;X21;;1;18.08942;37.53;0.0;25.00;85.13;-0.01;0.00;
C272;C06;X22;;1;18.09005;35.51;0.0;25.00;85.13;-0.01;0.00;
C272;C07;X23;;1;18.09071;34.44;0.0;25.00;85.06;-0.01;0.00;
C272;C08;X24;;1;18.09133;35.55;0.0;25.00;85.07;-0.01;0.00;
C272;D08;X32;;1;18.09199;34.38;0.0;25.00;85.06;-0.01;0.00;
C272;D07;X31;;1;18.09264;33.74;0.0;25.00;85.12;-0.01;0.00;
C272;D06;X30;;1;18.09327;35.44;0.0;25.00;85.03;-0.01;0.00;
C272;D05;X29;;1;18.09389;38.44;0.0;25.00;85.00;-0.01;0.00;
C272;D04;X28;;1;18.09452;32.44;0.0;25.00;84.93;-0.01;0.00;
C272;D03;X27;;1;18.09515;36.84;0.0;25.00;84.93;-0.01;0.00;
C272;D02;X26;;1;18.09586;32.50;0.0;25.00;84.93;-0.01;0.00;
C272;D01;X25;;1;18.09649;31.89;0.0;25.00;84.93;-0.01;0.00;
C272;E01;X33;;1;18.09715;33.64;0.0;25.00;84.94;-0.01;0.00;
C272;E02;X34;;1;18.09779;35.73;0.0;25.00;84.96;-0.01;0.00;
C272;E03;X35;;1;18.09846;37.86;0.0;25.00;84.87;-0.01;0.00;
C272;E04;X36;;1;18.09908;30.01;0.0;25.00;84.87;-0.01;0.00;
C272;E05;X37;;1;18.09971;38.13;0.0;25.00;84.87;-0.01;0.00;
C272;E06;X38;;1;18.10048;36.90;0.0;25.00;84.87;-0.01;0.00;
C272;E07;X39;;1;18.10112;36.07;0.0;25.00;84.87;-0.01;0.00;
C272;E08;X40;;1;18.10175;36.46;0.0;25.00;84.87;-0.01;0.00;
C272;F08;X48;;1;18.10240;33.33;0.0;25.00;84.93;-0.01;0.00;
C272;F07;X47;;1;18.10304;36.27;0.0;25.00;84.88;-0.01;0.00;
C272;F06;X46;;1;18.10369;37.38;0.0;25.00;84.87;-0.01;0.00;
C272;F05;X45;;1;18.10433;33.62;0.0;25.00;84.80;-0.01;0.00;
C272;F04;X44;;1;18.10497;38.02;0.0;25.00;84.81;-0.01;0.00;
C272;F03;X43;;1;18.10566;36.03;0.0;25.00;84.87;-0.01;0.00;
C272;F02;X42;;1;18.10628;35.37;0.0;25.00;84.81;-0.01;0.00;
C272;F01;X41;;1;18.10692;30.62;0.0;25.00;84.81;-0.01;0.00;
