FILENAME;\Hard Disk2\Result\ReHa_CatIB_HK_20220301_115319.csv
PROTOCOL;ReHa_CatIB_HK
FILE_VERSION;3.3;
DATE START;2022-03-01;11:53:03
DATE END;2022-03-01;11:53:03;;Last Reading;1;Timestamp;75516182                        
DEVICE;BL098-CX_349F39
USER;ReHa;COMMENT;no comment available
PLATETYPE;MTP-48-FlowerPlate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
C302;C05;X21;;1;20.09055;39.77;0.0;25.00;84.88;-0.01;0.00;
C302;C06;X22;;1;20.09118;49.72;0.0;25.00;84.87;-0.01;0.00;
C302;C07;X23;;1;20.09182;40.23;0.0;25.00;84.81;-0.01;0.00;
C302;C08;X24;;1;20.09247;51.07;0.0;25.00;84.81;-0.01;0.00;
C302;D08;X32;;1;20.09312;8.74;0.0;25.00;84.75;-0.01;0.00;
C302;D07;X31;;1;20.09374;42.05;0.0;25.00;84.81;-0.01;0.00;
C302;D06;X30;;1;20.09441;41.31;0.0;25.00;84.86;-0.01;0.00;
C302;D05;X29;;1;20.09505;38.44;0.0;25.00;85.00;-0.01;0.00;
C302;D04;X28;;1;20.09567;43.14;0.0;25.00;85.13;-0.01;0.00;
C302;D03;X27;;1;20.09630;41.46;0.0;25.00;85.19;-0.01;0.00;
C302;D02;X26;;1;20.09694;40.82;0.0;25.00;85.39;-0.01;0.00;
C302;D01;X25;;1;20.09758;41.09;0.0;25.00;85.45;-0.01;0.00;
C302;E01;X33;;1;20.09823;40.59;0.0;25.00;85.58;-0.01;0.00;
C302;E02;X34;;1;20.09885;43.22;0.0;25.00;85.65;-0.01;0.00;
C302;E03;X35;;1;20.09946;44.68;0.0;25.00;85.65;-0.01;0.00;
C302;E04;X36;;1;20.10009;42.29;0.0;25.00;85.65;-0.01;0.00;
C302;E05;X37;;1;20.10078;43.76;0.0;25.00;85.73;-0.01;0.00;
C302;E06;X38;;1;20.10140;18.81;0.0;25.00;85.65;-0.01;0.00;
C302;E07;X39;;1;20.10220;39.95;0.0;25.00;85.65;-0.01;0.00;
C302;E08;X40;;1;20.10284;20.41;0.0;25.00;85.65;-0.01;0.00;
C302;F08;X48;;1;20.10349;40.02;0.0;25.00;85.65;-0.01;0.00;
C302;F07;X47;;1;20.10413;45.15;0.0;25.00;85.65;-0.01;0.00;
C302;F06;X46;;1;20.10476;47.50;0.0;25.00;85.67;-0.01;0.00;
C302;F05;X45;;1;20.10544;42.84;0.0;25.00;85.65;-0.01;0.00;
C302;F04;X44;;1;20.10608;46.38;0.0;25.00;85.59;-0.01;0.00;
C302;F03;X43;;1;20.10672;41.52;0.0;25.00;85.58;-0.01;0.00;
C302;F02;X42;;1;20.10734;40.03;0.0;25.00;85.58;-0.01;0.00;
C302;F01;X41;;1;20.10796;40.91;0.0;25.00;85.59;-0.01;0.00;
R;;;;1;20.14133;268.23;0.0;25.00;84.87;-0.01;0.00;test measure for referencing with gain 15 
C303;A01;X1;;1;20.14400;40.04;0.0;25.00;84.80;-0.01;0.00;
C303;A02;X2;;1;20.14465;40.45;0.0;25.00;84.74;-0.01;0.00;
C303;A03;X3;;1;20.14531;41.21;0.0;25.00;84.74;-0.01;0.00;
C303;A04;X4;;1;20.14593;41.00;0.0;25.00;84.74;-0.01;0.00;
C303;A05;X5;;1;20.14655;41.66;0.0;25.00;84.91;-0.01;0.00;
C303;A06;X6;;1;20.14717;40.48;0.0;25.00;85.01;-0.01;0.00;
C303;A07;X7;;1;20.14779;23.83;0.0;25.00;85.13;-0.01;0.00;
C303;A08;X8;;1;20.14845;38.72;0.0;25.00;85.32;-0.01;0.00;
C303;B08;X16;;1;20.14911;17.39;0.0;25.00;85.45;-0.01;0.00;
C303;B07;X15;;1;20.14972;41.05;0.0;25.00;85.58;-0.01;0.00;
C303;B06;X14;;1;20.15034;42.54;0.0;25.00;85.65;-0.01;0.00;
C303;B05;X13;;1;20.15098;40.71;0.0;25.00;85.71;-0.01;0.00;
C303;B04;X12;;1;20.15165;41.98;0.0;25.00;85.65;-0.01;0.00;
C303;B03;X11;;1;20.15228;41.47;0.0;25.00;85.76;-0.01;0.00;
C303;B02;X10;;1;20.15292;41.36;0.0;25.00;85.72;-0.01;0.00;
C303;B01;X9;;1;20.15371;40.25;0.0;25.00;85.71;-0.01;0.00;
C303;C01;X17;;1;20.15437;41.38;0.0;25.00;85.71;-0.01;0.00;
C303;C02;X18;;1;20.15501;42.37;0.0;25.00;85.71;-0.01;0.00;
C303;C03;X19;;1;20.15564;40.33;0.0;25.00;85.71;-0.01;0.00;
C303;C04;X20;;1;20.15627;41.61;0.0;25.00;85.64;-0.01;0.00;
C303;C05;X21;;1;20.15689;40.70;0.0;25.00;85.62;-0.01;0.00;
C303;C06;X22;;1;20.15761;50.40;0.0;25.00;85.58;-0.01;0.00;
C303;C07;X23;;1;20.15826;40.31;0.0;25.00;85.58;-0.01;0.00;
C303;C08;X24;;1;20.15893;51.35;0.0;25.00;85.52;-0.01;0.00;
C303;D08;X32;;1;20.15957;8.70;0.0;25.00;85.52;-0.01;0.00;
C303;D07;X31;;1;20.16022;42.70;0.0;25.00;85.52;-0.01;0.00;
C303;D06;X30;;1;20.16085;42.26;0.0;25.00;85.51;-0.01;0.00;
C303;D05;X29;;1;20.16148;39.08;0.0;25.00;85.58;-0.01;0.00;
C303;D04;X28;;1;20.16215;43.65;0.0;25.00;85.45;-0.01;0.00;
C303;D03;X27;;1;20.16282;42.65;0.0;25.00;85.45;-0.01;0.00;
C303;D02;X26;;1;20.16344;41.78;0.0;25.00;85.45;-0.01;0.00;
C303;D01;X25;;1;20.16407;41.55;0.0;25.00;85.52;-0.01;0.00;
C303;E01;X33;;1;20.16474;40.69;0.0;25.00;85.45;-0.01;0.00;
C303;E02;X34;;1;20.16537;42.88;0.0;25.00;85.45;-0.01;0.00;
C303;E03;X35;;1;20.16599;44.76;0.0;25.00;85.46;-0.01;0.00;
C303;E04;X36;;1;20.16666;42.55;0.0;25.00;85.42;-0.01;0.00;
C303;E05;X37;;1;20.16734;43.91;0.0;25.00;85.39;-0.01;0.00;
C303;E06;X38;;1;20.16796;19.91;0.0;25.00;85.38;-0.01;0.00;
C303;E07;X39;;1;20.16859;40.58;0.0;25.00;85.33;-0.01;0.00;
C303;E08;X40;;1;20.16921;21.09;0.0;25.00;85.32;-0.01;0.00;
C303;F08;X48;;1;20.16992;40.81;0.0;25.00;85.26;-0.01;0.00;
C303;F07;X47;;1;20.17057;44.77;0.0;25.00;85.26;-0.01;0.00;
C303;F06;X46;;1;20.17129;47.65;0.0;25.00;85.19;-0.01;0.00;
C303;F05;X45;;1;20.17197;41.57;0.0;25.00;85.19;-0.01;0.00;
C303;F04;X44;;1;20.17260;45.63;0.0;25.00;85.19;-0.01;0.00;
C303;F03;X43;;1;20.17324;41.88;0.0;25.00;85.19;-0.01;0.00;
C303;F02;X42;;1;20.17386;40.89;0.0;25.00;85.19;-0.01;0.00;
C303;F01;X41;;1;20.17453;41.82;0.0;25.00;85.19;-0.01;0.00;
R;;;;1;20.20789;267.92;0.0;25.00;85.75;-0.01;0.00;test measure for referencing with gain 15 
C304;A01;X1;;1;20.21078;40.49;0.0;25.00;85.63;-0.01;0.00;
C304;A02;X2;;1;20.21142;40.75;0.0;25.00;85.59;-0.01;0.00;
C304;A03;X3;;1;20.21205;40.38;0.0;25.00;85.59;-0.01;0.00;
C304;A04;X4;;1;20.21267;41.01;0.0;25.00;85.52;-0.01;0.00;
C304;A05;X5;;1;20.21339;41.63;0.0;25.00;85.52;-0.01;0.00;
C304;A06;X6;;1;20.21401;39.91;0.0;25.00;85.46;-0.01;0.00;
C304;A07;X7;;1;20.21465;23.71;0.0;25.00;85.52;-0.01;0.00;
C304;A08;X8;;1;20.21527;38.94;0.0;25.00;85.45;-0.01;0.00;
C304;B08;X16;;1;20.21594;17.31;0.0;25.00;85.43;-0.01;0.00;
C304;B07;X15;;1;20.21656;40.44;0.0;25.00;85.40;-0.01;0.00;
C304;B06;X14;;1;20.21717;42.85;0.0;25.00;85.33;-0.01;0.00;
C304;B05;X13;;1;20.21782;40.65;0.0;25.00;85.33;-0.01;0.00;
C304;B04;X12;;1;20.21850;40.63;0.0;25.00;85.33;-0.01;0.00;
C304;B03;X11;;1;20.21914;41.55;0.0;25.00;85.33;-0.01;0.00;
C304;B02;X10;;1;20.21977;41.53;0.0;25.00;85.33;-0.01;0.00;
C304;B01;X9;;1;20.22042;40.37;0.0;25.00;85.26;-0.01;0.00;
C304;C01;X17;;1;20.22107;40.81;0.0;25.00;85.33;-0.01;0.00;
C304;C02;X18;;1;20.22172;42.52;0.0;25.00;85.21;-0.01;0.00;
C304;C03;X19;;1;20.22246;41.32;0.0;25.00;85.20;-0.01;0.00;
C304;C04;X20;;1;20.22310;41.51;0.0;25.00;85.26;-0.01;0.00;
C304;C05;X21;;1;20.22374;40.51;0.0;25.00;85.26;-0.01;0.00;
C304;C06;X22;;1;20.22441;50.37;0.0;25.00;85.20;-0.01;0.00;
C304;C07;X23;;1;20.22504;40.60;0.0;25.00;85.19;-0.01;0.00;
C304;C08;X24;;1;20.22568;51.10;0.0;25.00;85.17;-0.01;0.00;
C304;D08;X32;;1;20.22641;9.50;0.0;25.00;85.07;-0.01;0.00;
C304;D07;X31;;1;20.22709;42.68;0.0;25.00;85.07;-0.01;0.00;
C304;D06;X30;;1;20.22780;42.78;0.0;25.00;85.07;-0.01;0.00;
C304;D05;X29;;1;20.22843;39.66;0.0;25.00;85.07;-0.01;0.00;
C304;D04;X28;;1;20.22909;43.79;0.0;25.00;85.07;-0.01;0.00;
C304;D03;X27;;1;20.22971;41.96;0.0;25.00;85.01;-0.01;0.00;
C304;D02;X26;;1;20.23033;41.72;0.0;25.00;85.01;-0.01;0.00;
C304;D01;X25;;1;20.23113;40.74;0.0;25.00;85.00;-0.01;0.00;
C304;E01;X33;;1;20.23184;41.36;0.0;25.00;84.94;-0.01;0.00;
C304;E02;X34;;1;20.23251;43.21;0.0;25.00;84.98;-0.01;0.00;
C304;E03;X35;;1;20.23314;45.11;0.0;25.00;84.95;-0.01;0.00;
C304;E04;X36;;1;20.23376;43.55;0.0;25.00;84.94;-0.01;0.00;
C304;E05;X37;;1;20.23438;44.08;0.0;25.00;84.94;-0.01;0.00;
C304;E06;X38;;1;20.23508;19.04;0.0;25.00;84.94;-0.01;0.00;
C304;E07;X39;;1;20.23570;40.10;0.0;25.00;84.94;-0.01;0.00;
C304;E08;X40;;1;20.23633;20.49;0.0;25.00;84.94;-0.01;0.00;
C304;F08;X48;;1;20.23697;41.50;0.0;25.00;84.88;-0.01;0.00;
C304;F07;X47;;1;20.23760;44.54;0.0;25.00;84.94;-0.01;0.00;
C304;F06;X46;;1;20.23828;47.76;0.0;25.00;84.92;-0.01;0.00;
C304;F05;X45;;1;20.23890;41.97;0.0;25.00;84.94;-0.01;0.00;
C304;F04;X44;;1;20.23964;46.18;0.0;25.00;84.88;-0.01;0.00;
C304;F03;X43;;1;20.24027;41.71;0.0;25.00;84.87;-0.01;0.00;
C304;F02;X42;;1;20.24088;40.43;0.0;25.00;84.87;-0.01;0.00;
C304;F01;X41;;1;20.24155;41.46;0.0;25.00;84.94;-0.01;0.00;
R;;;;1;20.27490;267.77;0.0;25.00;85.58;-0.01;0.00;test measure for referencing with gain 15 
C305;A01;X1;;1;20.27761;39.81;0.0;25.00;85.45;-0.01;0.00;
C305;A02;X2;;1;20.27843;40.23;0.0;25.00;85.47;-0.01;0.00;
C305;A03;X3;;1;20.27906;40.79;0.0;25.00;85.46;-0.01;0.00;
C305;A04;X4;;1;20.27969;41.67;0.0;25.00;85.45;-0.01;0.00;
C305;A05;X5;;1;20.28033;42.08;0.0;25.00;85.46;-0.01;0.00;
C305;A06;X6;;1;20.28096;40.70;0.0;25.00;85.46;-0.01;0.00;
C305;A07;X7;;1;20.28158;24.03;0.0;25.00;85.39;-0.01;0.00;
C305;A08;X8;;1;20.28223;38.26;0.0;25.00;85.39;-0.01;0.00;
C305;B08;X16;;1;20.28309;16.82;0.0;25.00;85.40;-0.01;0.00;
C305;B07;X15;;1;20.28370;40.83;0.0;25.00;85.33;-0.01;0.00;
C305;B06;X14;;1;20.28438;42.68;0.0;25.00;85.33;-0.01;0.00;
C305;B05;X13;;1;20.28499;40.93;0.0;25.00;85.33;-0.01;0.00;
C305;B04;X12;;1;20.28560;42.48;0.0;25.00;85.33;-0.01;0.00;
C305;B03;X11;;1;20.28623;41.89;0.0;25.00;85.33;-0.01;0.00;
C305;B02;X10;;1;20.28697;41.76;0.0;25.00;85.36;-0.01;0.00;
C305;B01;X9;;1;20.28762;39.27;0.0;25.00;85.26;-0.01;0.00;
C305;C01;X17;;1;20.28827;41.31;0.0;25.00;85.26;-0.01;0.00;
C305;C02;X18;;1;20.28891;41.24;0.0;25.00;85.26;-0.01;0.00;
C305;C03;X19;;1;20.28954;41.65;0.0;25.00;85.26;-0.01;0.00;
C305;C04;X20;;1;20.29023;41.30;0.0;25.00;85.26;-0.01;0.00;
C305;C05;X21;;1;20.29088;40.08;0.0;25.00;85.26;-0.01;0.00;
C305;C06;X22;;1;20.29150;50.36;0.0;25.00;85.26;-0.01;0.00;
C305;C07;X23;;1;20.29211;40.15;0.0;25.00;85.33;-0.01;0.00;
C305;C08;X24;;1;20.29274;51.46;0.0;25.00;85.28;-0.01;0.00;
C305;D08;X32;;1;20.29340;9.32;0.0;25.00;85.26;-0.01;0.00;
C305;D07;X31;;1;20.29402;42.98;0.0;25.00;85.26;-0.01;0.00;
C305;D06;X30;;1;20.29465;42.47;0.0;25.00;85.19;-0.01;0.00;
C305;D05;X29;;1;20.29534;39.01;0.0;25.00;85.20;-0.01;0.00;
C305;D04;X28;;1;20.29597;43.60;0.0;25.00;85.19;-0.01;0.00;
C305;D03;X27;;1;20.29664;42.42;0.0;25.00;85.19;-0.01;0.00;
C305;D02;X26;;1;20.29728;42.18;0.0;25.00;85.26;-0.01;0.00;
C305;D01;X25;;1;20.29790;41.60;0.0;25.00;85.15;-0.01;0.00;
C305;E01;X33;;1;20.29855;41.32;0.0;25.00;85.13;-0.01;0.00;
C305;E02;X34;;1;20.29928;43.88;0.0;25.00;85.19;-0.01;0.00;
C305;E03;X35;;1;20.30001;44.88;0.0;25.00;85.19;-0.01;0.00;
C305;E04;X36;;1;20.30069;43.23;0.0;25.00;85.20;-0.01;0.00;
C305;E05;X37;;1;20.30131;43.84;0.0;25.00;85.15;-0.01;0.00;
C305;E06;X38;;1;20.30201;19.24;0.0;25.00;85.06;-0.01;0.00;
C305;E07;X39;;1;20.30263;40.38;0.0;25.00;85.00;-0.01;0.00;
C305;E08;X40;;1;20.30326;20.44;0.0;25.00;84.94;-0.01;0.00;
C305;F08;X48;;1;20.30409;41.76;0.0;25.00;84.93;-0.01;0.00;
C305;F07;X47;;1;20.30477;45.25;0.0;25.00;85.01;-0.01;0.00;
C305;F06;X46;;1;20.30538;47.56;0.0;25.00;84.94;-0.01;0.00;
C305;F05;X45;;1;20.30601;43.24;0.0;25.00;84.87;-0.01;0.00;
C305;F04;X44;;1;20.30664;46.17;0.0;25.00;84.94;-0.01;0.00;
C305;F03;X43;;1;20.30727;41.77;0.0;25.00;84.94;-0.01;0.00;
C305;F02;X42;;1;20.30797;41.69;0.0;25.00;84.94;-0.01;0.00;
C305;F01;X41;;1;20.30872;41.75;0.0;25.00;85.00;-0.01;0.00;
R;;;;1;20.34126;268.19;0.0;25.00;85.26;-0.01;0.00;test measure for referencing with gain 15 
C306;A01;X1;;1;20.34406;40.26;0.0;25.00;85.20;-0.01;0.00;
C306;A02;X2;;1;20.34467;40.61;0.0;25.00;85.19;-0.01;0.00;
C306;A03;X3;;1;20.34530;41.65;0.0;25.00;85.19;-0.01;0.00;
C306;A04;X4;;1;20.34593;41.68;0.0;25.00;85.19;-0.01;0.00;
C306;A05;X5;;1;20.34659;42.13;0.0;25.00;85.21;-0.01;0.00;
C306;A06;X6;;1;20.34722;41.15;0.0;25.00;85.13;-0.01;0.00;
C306;A07;X7;;1;20.34786;24.33;0.0;25.00;85.13;-0.01;0.00;
C306;A08;X8;;1;20.34847;38.95;0.0;25.00;85.13;-0.01;0.00;
C306;B08;X16;;1;20.34915;17.90;0.0;25.00;85.13;-0.01;0.00;
C306;B07;X15;;1;20.34979;41.64;0.0;25.00;85.13;-0.01;0.00;
C306;B06;X14;;1;20.35042;42.46;0.0;25.00;85.13;-0.01;0.00;
C306;B05;X13;;1;20.35117;40.74;0.0;25.00;85.08;-0.01;0.00;
C306;B04;X12;;1;20.35179;42.62;0.0;25.00;85.07;-0.01;0.00;
C306;B03;X11;;1;20.35242;42.63;0.0;25.00;85.07;-0.01;0.00;
C306;B02;X10;;1;20.35305;41.90;0.0;25.00;85.00;-0.01;0.00;
C306;B01;X9;;1;20.35368;40.47;0.0;25.00;85.06;-0.01;0.00;
C306;C01;X17;;1;20.35435;40.63;0.0;25.00;85.00;-0.01;0.00;
C306;C02;X18;;1;20.35498;42.12;0.0;25.00;85.06;-0.01;0.00;
C306;C03;X19;;1;20.35562;41.43;0.0;25.00;85.00;-0.01;0.00;
C306;C04;X20;;1;20.35634;42.23;0.0;25.00;85.00;-0.01;0.00;
C306;C05;X21;;1;20.35698;40.29;0.0;25.00;85.00;-0.01;0.00;
C306;C06;X22;;1;20.35762;50.17;0.0;25.00;84.93;-0.01;0.00;
C306;C07;X23;;1;20.35827;41.29;0.0;25.00;84.93;-0.01;0.00;
C306;C08;X24;;1;20.35889;51.26;0.0;25.00;84.93;-0.01;0.00;
C306;D08;X32;;1;20.35955;9.04;0.0;25.00;84.94;-0.01;0.00;
C306;D07;X31;;1;20.36028;42.19;0.0;25.00;85.00;-0.01;0.00;
C306;D06;X30;;1;20.36097;42.63;0.0;25.00;84.93;-0.01;0.00;
C306;D05;X29;;1;20.36159;38.84;0.0;25.00;84.93;-0.01;0.00;
C306;D04;X28;;1;20.36221;43.20;0.0;25.00;84.93;-0.01;0.00;
C306;D03;X27;;1;20.36283;41.89;0.0;25.00;84.93;-0.01;0.00;
C306;D02;X26;;1;20.36345;41.52;0.0;25.00;84.93;-0.01;0.00;
C306;D01;X25;;1;20.36416;41.45;0.0;25.00;84.87;-0.01;0.00;
C306;E01;X33;;1;20.36490;40.46;0.0;25.00;84.96;-0.01;0.00;
C306;E02;X34;;1;20.36554;43.58;0.0;25.00;84.93;-0.01;0.00;
C306;E03;X35;;1;20.36616;45.06;0.0;25.00;84.93;-0.01;0.00;
C306;E04;X36;;1;20.36679;42.89;0.0;25.00;84.93;-0.01;0.00;
C306;E05;X37;;1;20.36748;43.97;0.0;25.00;84.93;-0.01;0.00;
C306;E06;X38;;1;20.36814;19.07;0.0;25.00;84.87;-0.01;0.00;
C306;E07;X39;;1;20.36881;40.16;0.0;25.00;84.93;-0.01;0.00;
C306;E08;X40;;1;20.36949;20.55;0.0;25.00;84.94;-0.01;0.00;
C306;F08;X48;;1;20.37020;41.41;0.0;25.00;84.93;-0.01;0.00;
C306;F07;X47;;1;20.37083;44.49;0.0;25.00;84.93;-0.01;0.00;
C306;F06;X46;;1;20.37146;47.33;0.0;25.00;84.93;-0.01;0.00;
C306;F05;X45;;1;20.37215;42.60;0.0;25.00;84.93;-0.01;0.00;
C306;F04;X44;;1;20.37281;45.34;0.0;25.00;84.87;-0.01;0.00;
C306;F03;X43;;1;20.37344;42.15;0.0;25.00;84.93;-0.01;0.00;
C306;F02;X42;;1;20.37412;40.84;0.0;25.00;84.81;-0.01;0.00;
C306;F01;X41;;1;20.37475;41.54;0.0;25.00;84.81;-0.01;0.00;
R;;;;1;20.40794;268.25;0.0;25.00;85.20;-0.01;0.00;test measure for referencing with gain 15 
C307;A01;X1;;1;20.41069;41.58;0.0;25.00;85.25;-0.01;0.00;
C307;A02;X2;;1;20.41150;40.75;0.0;25.00;85.19;-0.01;0.00;
C307;A03;X3;;1;20.41220;40.33;0.0;25.00;85.19;-0.01;0.00;
C307;A04;X4;;1;20.41288;41.83;0.0;25.00;85.20;-0.01;0.00;
C307;A05;X5;;1;20.41350;42.69;0.0;25.00;85.26;-0.01;0.00;
C307;A06;X6;;1;20.41412;40.56;0.0;25.00;85.20;-0.01;0.00;
C307;A07;X7;;1;20.41473;23.92;0.0;25.00;85.26;-0.01;0.00;
C307;A08;X8;;1;20.41536;39.38;0.0;25.00;85.14;-0.01;0.00;
C307;B08;X16;;1;20.41602;17.60;0.0;25.00;85.14;-0.01;0.00;
C307;B07;X15;;1;20.41670;41.33;0.0;25.00;85.13;-0.01;0.00;
C307;B06;X14;;1;20.41734;42.87;0.0;25.00;85.07;-0.01;0.00;
C307;B05;X13;;1;20.41796;41.29;0.0;25.00;85.07;-0.01;0.00;
C307;B04;X12;;1;20.41858;42.46;0.0;25.00;85.13;-0.01;0.00;
C307;B03;X11;;1;20.41925;42.87;0.0;25.00;85.15;-0.01;0.00;
C307;B02;X10;;1;20.42000;42.26;0.0;25.00;85.07;-0.01;0.00;
C307;B01;X9;;1;20.42066;41.18;0.0;25.00;85.07;-0.01;0.00;
C307;C01;X17;;1;20.42134;42.02;0.0;25.00;85.07;-0.01;0.00;
C307;C02;X18;;1;20.42196;41.81;0.0;25.00;85.00;-0.01;0.00;
C307;C03;X19;;1;20.42258;42.39;0.0;25.00;85.00;-0.01;0.00;
C307;C04;X20;;1;20.42320;42.86;0.0;25.00;85.01;-0.01;0.00;
C307;C05;X21;;1;20.42383;40.40;0.0;25.00;85.03;-0.01;0.00;
C307;C06;X22;;1;20.42450;50.98;0.0;25.00;85.08;-0.01;0.00;
C307;C07;X23;;1;20.42516;40.68;0.0;25.00;85.00;-0.01;0.00;
C307;C08;X24;;1;20.42579;51.87;0.0;25.00;85.01;-0.01;0.00;
C307;D08;X32;;1;20.42645;8.85;0.0;25.00;85.00;-0.01;0.00;
C307;D07;X31;;1;20.42706;43.12;0.0;25.00;84.93;-0.01;0.00;
C307;D06;X30;;1;20.42774;42.98;0.0;25.00;84.94;-0.01;0.00;
C307;D05;X29;;1;20.42838;40.76;0.0;25.00;84.94;-0.01;0.00;
C307;D04;X28;;1;20.42900;43.15;0.0;25.00;85.04;-0.01;0.00;
C307;D03;X27;;1;20.42962;42.53;0.0;25.00;84.97;-0.01;0.00;
C307;D02;X26;;1;20.43025;43.01;0.0;25.00;84.95;-0.01;0.00;
C307;D01;X25;;1;20.43093;42.34;0.0;25.00;84.93;-0.01;0.00;
C307;E01;X33;;1;20.43158;40.80;0.0;25.00;84.94;-0.01;0.00;
C307;E02;X34;;1;20.43221;44.79;0.0;25.00;84.94;-0.01;0.00;
C307;E03;X35;;1;20.43295;45.17;0.0;25.00;84.94;-0.01;0.00;
C307;E04;X36;;1;20.43359;43.56;0.0;25.00;84.91;-0.01;0.00;
C307;E05;X37;;1;20.43427;44.65;0.0;25.00;84.95;-0.01;0.00;
C307;E06;X38;;1;20.43491;19.24;0.0;25.00;84.87;-0.01;0.00;
C307;E07;X39;;1;20.43552;41.23;0.0;25.00;84.87;-0.01;0.00;
C307;E08;X40;;1;20.43615;19.93;0.0;25.00;84.87;-0.01;0.00;
C307;F08;X48;;1;20.43685;40.96;0.0;25.00;84.87;-0.01;0.00;
C307;F07;X47;;1;20.43748;45.11;0.0;25.00;84.93;-0.01;0.00;
C307;F06;X46;;1;20.43815;47.61;0.0;25.00;84.87;-0.01;0.00;
C307;F05;X45;;1;20.43878;42.94;0.0;25.00;84.94;-0.01;0.00;
C307;F04;X44;;1;20.43940;46.18;0.0;25.00;84.90;-0.01;0.00;
C307;F03;X43;;1;20.44009;42.18;0.0;25.00;84.87;-0.01;0.00;
C307;F02;X42;;1;20.44073;42.41;0.0;25.00;84.87;-0.01;0.00;
C307;F01;X41;;1;20.44150;41.63;0.0;25.00;84.81;-0.01;0.00;
R;;;;1;20.47462;268.57;0.0;25.00;85.26;-0.01;0.00;test measure for referencing with gain 15 
C308;A01;X1;;1;20.47737;41.52;0.0;25.00;85.26;-0.01;0.00;
C308;A02;X2;;1;20.47800;40.80;0.0;25.00;85.26;-0.01;0.00;
C308;A03;X3;;1;20.47863;40.60;0.0;25.00;85.20;-0.01;0.00;
C308;A04;X4;;1;20.47924;41.53;0.0;25.00;85.20;-0.01;0.00;
C308;A05;X5;;1;20.47992;42.76;0.0;25.00;85.20;-0.01;0.00;
C308;A06;X6;;1;20.48059;41.31;0.0;25.00;85.22;-0.01;0.00;
C308;A07;X7;;1;20.48125;23.99;0.0;25.00;85.15;-0.01;0.00;
C308;A08;X8;;1;20.48185;38.23;0.0;25.00;85.14;-0.01;0.00;
C308;B08;X16;;1;20.48255;17.57;0.0;25.00;85.13;-0.01;0.00;
C308;B07;X15;;1;20.48318;41.39;0.0;25.00;85.13;-0.01;0.00;
C308;B06;X14;;1;20.48382;43.24;0.0;25.00;85.13;-0.01;0.00;
C308;B05;X13;;1;20.48450;41.47;0.0;25.00;85.13;-0.01;0.00;
C308;B04;X12;;1;20.48514;42.18;0.0;25.00;85.09;-0.01;0.00;
C308;B03;X11;;1;20.48577;43.15;0.0;25.00;85.08;-0.01;0.00;
C308;B02;X10;;1;20.48647;41.78;0.0;25.00;85.00;-0.01;0.00;
C308;B01;X9;;1;20.48710;40.45;0.0;25.00;85.06;-0.01;0.00;
C308;C01;X17;;1;20.48775;41.01;0.0;25.00;85.06;-0.01;0.00;
C308;C02;X18;;1;20.48838;42.40;0.0;25.00;85.06;-0.01;0.00;
C308;C03;X19;;1;20.48902;42.68;0.0;25.00;85.00;-0.01;0.00;
C308;C04;X20;;1;20.48964;42.76;0.0;25.00;85.00;-0.01;0.00;
C308;C05;X21;;1;20.49027;40.82;0.0;25.00;85.00;-0.01;0.00;
C308;C06;X22;;1;20.49090;50.53;0.0;25.00;85.05;-0.01;0.00;
C308;C07;X23;;1;20.49152;41.63;0.0;25.00;85.03;-0.01;0.00;
C308;C08;X24;;1;20.49220;51.12;0.0;25.00;84.94;-0.01;0.00;
C308;D08;X32;;1;20.49291;8.70;0.0;25.00;84.93;-0.01;0.00;
C308;D07;X31;;1;20.49355;42.92;0.0;25.00;84.93;-0.01;0.00;
C308;D06;X30;;1;20.49418;43.57;0.0;25.00;84.93;-0.01;0.00;
C308;D05;X29;;1;20.49480;39.17;0.0;25.00;84.94;-0.01;0.00;
C308;D04;X28;;1;20.49549;44.11;0.0;25.00;85.00;-0.01;0.00;
C308;D03;X27;;1;20.49611;43.28;0.0;25.00;84.97;-0.01;0.00;
C308;D02;X26;;1;20.49676;41.75;0.0;25.00;84.94;-0.01;0.00;
C308;D01;X25;;1;20.49744;42.12;0.0;25.00;84.94;-0.01;0.00;
C308;E01;X33;;1;20.49810;40.86;0.0;25.00;84.94;-0.01;0.00;
C308;E02;X34;;1;20.49873;43.48;0.0;25.00;84.94;-0.01;0.00;
C308;E03;X35;;1;20.49936;45.57;0.0;25.00;84.88;-0.01;0.00;
C308;E04;X36;;1;20.50003;43.01;0.0;25.00;84.94;-0.01;0.00;
C308;E05;X37;;1;20.50067;43.91;0.0;25.00;84.94;-0.01;0.00;
C308;E06;X38;;1;20.50131;19.27;0.0;25.00;84.88;-0.01;0.00;
C308;E07;X39;;1;20.50195;41.37;0.0;25.00;84.88;-0.01;0.00;
C308;E08;X40;;1;20.50264;20.76;0.0;25.00;84.94;-0.01;0.00;
C308;F08;X48;;1;20.50330;41.62;0.0;25.00;84.94;-0.01;0.00;
