FILENAME;\Hard Disk2\Result\ReHa_CatIB_VK_20220221_210412.csv
PROTOCOL;ReHa_CatIB_VK
FILE_VERSION;3.3;
DATE START;2022-02-21;21:04:02
DATE END;2022-02-22;15:04:00;;Last Reading;270;Timestamp;101828600                      
DEVICE;BL098-CX_349F39
USER;ReHa;COMMENT;no comment available
PLATETYPE;MTP-48-FlowerPlate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
C49;D08;X32;;1;3.22313;15.07;0.0;37.00;84.70;-0.01;0.00;
C49;D07;X31;;1;3.22377;15.03;0.0;37.00;84.76;-0.01;0.00;
C49;D06;X30;;1;3.22441;14.90;0.0;37.00;84.83;-0.01;0.00;
C49;D05;X29;;1;3.22517;15.01;0.0;37.00;84.96;-0.01;0.00;
C49;D04;X28;;1;3.22590;12.43;0.0;37.00;85.03;-0.01;0.00;
C49;D03;X27;;1;3.22654;15.14;0.0;37.00;85.09;-0.01;0.00;
C49;D02;X26;;1;3.22717;13.58;0.0;37.00;85.22;-0.01;0.00;
C49;D01;X25;;1;3.22779;12.75;0.0;37.00;85.28;-0.01;0.00;
C49;E01;X33;;1;3.22848;14.06;0.0;37.00;85.29;-0.01;0.00;
C49;E02;X34;;1;3.22911;15.52;0.0;37.00;85.22;-0.01;0.00;
C49;E03;X35;;1;3.22988;15.23;0.0;37.00;85.10;-0.01;0.00;
C49;E04;X36;;1;3.23059;14.66;0.0;37.00;84.96;-0.01;0.00;
C49;E05;X37;;1;3.23123;14.72;0.0;37.00;84.83;-0.01;0.00;
C49;E06;X38;;1;3.23187;16.12;0.0;37.00;84.70;-0.01;0.00;
C49;E07;X39;;1;3.23249;15.74;0.0;37.00;84.64;-0.01;0.00;
C49;E08;X40;;1;3.23310;15.62;0.0;37.00;84.64;-0.01;0.00;
C49;F08;X48;;1;3.23386;14.35;0.0;37.00;84.69;-0.01;0.00;
C49;F07;X47;;1;3.23450;15.38;0.0;37.00;84.70;-0.01;0.00;
C49;F06;X46;;1;3.23519;17.75;0.0;37.00;84.83;-0.01;0.00;
C49;F05;X45;;1;3.23582;15.71;0.0;37.00;84.89;-0.01;0.00;
C49;F04;X44;;1;3.23644;16.86;0.0;37.00;84.96;-0.01;0.00;
C49;F03;X43;;1;3.23706;15.43;0.0;37.00;84.96;-0.01;0.00;
C49;F02;X42;;1;3.23775;15.18;0.0;37.00;85.08;-0.01;0.00;
C49;F01;X41;;1;3.23839;14.88;0.0;37.00;85.18;-0.01;0.00;
R;;;;1;3.27140;275.00;0.0;37.00;85.22;-0.01;0.00;test measure for referencing with gain 15 
C50;A01;X1;;1;3.27402;12.22;0.0;37.00;85.36;-0.01;0.00;
C50;A02;X2;;1;3.27467;12.63;0.0;37.00;85.28;-0.01;0.00;
C50;A03;X3;;1;3.27529;13.31;0.0;37.00;85.22;-0.01;0.00;
C50;A04;X4;;1;3.27592;12.89;0.0;37.00;85.22;-0.01;0.00;
C50;A05;X5;;1;3.27664;12.34;0.0;37.00;85.09;-0.01;0.00;
C50;A06;X6;;1;3.27732;12.74;0.0;37.00;85.02;-0.01;0.00;
C50;A07;X7;;1;3.27795;13.19;0.0;37.00;84.99;-0.01;0.00;
C50;A08;X8;;1;3.27857;13.96;0.0;37.00;84.93;-0.01;0.00;
C50;B08;X16;;1;3.27928;12.59;0.0;37.00;84.89;-0.01;0.00;
C50;B07;X15;;1;3.27992;16.45;0.0;37.00;84.89;-0.01;0.00;
C50;B06;X14;;1;3.28054;13.58;0.0;37.00;84.83;-0.01;0.00;
C50;B05;X13;;1;3.28128;13.87;0.0;37.00;84.83;-0.01;0.00;
C50;B04;X12;;1;3.28190;14.36;0.0;37.00;84.76;-0.01;0.00;
C50;B03;X11;;1;3.28259;13.41;0.0;37.00;84.79;-0.01;0.00;
C50;B02;X10;;1;3.28322;13.75;0.0;37.00;84.77;-0.01;0.00;
C50;B01;X9;;1;3.28385;12.28;0.0;37.00;84.77;-0.01;0.00;
C50;C01;X17;;1;3.28450;15.00;0.0;37.00;84.84;-0.01;0.00;
C50;C02;X18;;1;3.28514;14.41;0.0;37.00;84.82;-0.01;0.00;
C50;C03;X19;;1;3.28576;13.25;0.0;37.00;84.89;-0.01;0.00;
C50;C04;X20;;1;3.28638;14.08;0.0;37.00;85.03;-0.01;0.00;
C50;C05;X21;;1;3.28700;13.58;0.0;37.00;85.09;-0.01;0.00;
C50;C06;X22;;1;3.28764;13.57;0.0;37.00;85.22;-0.01;0.00;
C50;C07;X23;;1;3.28829;14.86;0.0;37.00;85.34;-0.01;0.00;
C50;C08;X24;;1;3.28892;15.20;0.0;37.00;85.35;-0.01;0.00;
C50;D08;X32;;1;3.28974;15.62;0.0;37.00;85.35;-0.01;0.00;
C50;D07;X31;;1;3.29042;15.09;0.0;37.00;85.28;-0.01;0.00;
C50;D06;X30;;1;3.29103;14.25;0.0;37.00;85.29;-0.01;0.00;
C50;D05;X29;;1;3.29166;15.03;0.0;37.00;85.22;-0.01;0.00;
C50;D04;X28;;1;3.29230;13.28;0.0;37.00;85.19;-0.01;0.00;
C50;D03;X27;;1;3.29297;15.54;0.0;37.00;85.09;-0.01;0.00;
C50;D02;X26;;1;3.29363;13.24;0.0;37.00;85.09;-0.01;0.00;
C50;D01;X25;;1;3.29431;13.84;0.0;37.00;84.96;-0.01;0.00;
C50;E01;X33;;1;3.29497;14.77;0.0;37.00;84.89;-0.01;0.00;
C50;E02;X34;;1;3.29558;16.61;0.0;37.00;84.83;-0.01;0.00;
C50;E03;X35;;1;3.29625;16.00;0.0;37.00;84.83;-0.01;0.00;
C50;E04;X36;;1;3.29688;14.83;0.0;37.00;84.88;-0.01;0.00;
C50;E05;X37;;1;3.29751;15.26;0.0;37.00;84.86;-0.01;0.00;
C50;E06;X38;;1;3.29834;16.85;0.0;37.00;84.83;-0.01;0.00;
C50;E07;X39;;1;3.29896;15.69;0.0;37.00;84.76;-0.01;0.00;
C50;E08;X40;;1;3.29958;16.91;0.0;37.00;84.76;-0.01;0.00;
C50;F08;X48;;1;3.30026;14.43;0.0;37.00;84.70;-0.01;0.00;
C50;F07;X47;;1;3.30089;15.14;0.0;37.00;84.67;-0.01;0.00;
C50;F06;X46;;1;3.30152;17.51;0.0;37.00;84.71;-0.01;0.00;
C50;F05;X45;;1;3.30217;15.78;0.0;37.00;84.76;-0.01;0.00;
C50;F04;X44;;1;3.30294;17.04;0.0;37.00;84.76;-0.01;0.00;
C50;F03;X43;;1;3.30357;15.80;0.0;37.00;84.83;-0.01;0.00;
C50;F02;X42;;1;3.30420;14.99;0.0;37.00;84.89;-0.01;0.00;
C50;F01;X41;;1;3.30487;15.05;0.0;36.90;85.02;-0.01;0.00;
R;;;;1;3.33811;274.53;0.0;37.00;85.35;-0.01;0.00;test measure for referencing with gain 15 
C51;A01;X1;;1;3.34081;12.04;0.0;37.00;85.22;-0.01;0.00;
C51;A02;X2;;1;3.34144;13.17;0.0;37.00;85.09;-0.01;0.00;
C51;A03;X3;;1;3.34217;13.51;0.0;37.00;85.08;-0.01;0.00;
C51;A04;X4;;1;3.34282;12.68;0.0;37.00;84.90;-0.01;0.00;
C51;A05;X5;;1;3.34344;12.88;0.0;37.00;84.83;-0.01;0.00;
C51;A06;X6;;1;3.34407;12.15;0.0;37.00;84.76;-0.01;0.00;
C51;A07;X7;;1;3.34473;12.88;0.0;37.00;84.70;-0.01;0.00;
C51;A08;X8;;1;3.34545;14.52;0.0;37.00;84.63;-0.01;0.00;
C51;B08;X16;;1;3.34612;13.68;0.0;37.00;84.69;-0.01;0.00;
C51;B07;X15;;1;3.34676;15.71;0.0;37.00;84.76;-0.01;0.00;
C51;B06;X14;;1;3.34740;13.72;0.0;37.00;84.83;-0.01;0.00;
C51;B05;X13;;1;3.34802;13.84;0.0;37.00;84.90;-0.01;0.00;
C51;B04;X12;;1;3.34863;13.53;0.0;37.00;85.03;-0.01;0.00;
C51;B03;X11;;1;3.34927;14.65;0.0;37.00;85.09;-0.01;0.00;
C51;B02;X10;;1;3.34990;13.58;0.0;37.00;85.15;-0.01;0.00;
C51;B01;X9;;1;3.35054;12.79;0.0;37.00;85.28;-0.01;0.00;
C51;C01;X17;;1;3.35119;15.54;0.0;37.00;85.35;-0.01;0.00;
C51;C02;X18;;1;3.35186;14.61;0.0;37.00;85.35;-0.01;0.00;
C51;C03;X19;;1;3.35248;13.20;0.0;37.00;85.32;-0.01;0.00;
C51;C04;X20;;1;3.35309;14.22;0.0;37.00;85.18;-0.01;0.00;
C51;C05;X21;;1;3.35371;14.87;0.0;37.00;85.09;-0.01;0.00;
C51;C06;X22;;1;3.35435;14.20;0.0;37.00;85.03;-0.01;0.00;
C51;C07;X23;;1;3.35503;13.49;0.0;37.00;84.96;-0.01;0.00;
C51;C08;X24;;1;3.35565;14.67;0.0;37.00;84.90;-0.01;0.00;
C51;D08;X32;;1;3.35629;16.08;0.0;37.00;84.76;-0.01;0.00;
C51;D07;X31;;1;3.35691;14.25;0.0;37.00;84.70;-0.01;0.00;
C51;D06;X30;;1;3.35756;15.45;0.0;37.00;84.70;-0.01;0.00;
C51;D05;X29;;1;3.35827;14.44;0.0;37.00;84.77;-0.01;0.00;
C51;D04;X28;;1;3.35892;12.20;0.0;37.00;84.77;-0.01;0.00;
C51;D03;X27;;1;3.35953;15.09;0.0;37.00;84.83;-0.01;0.00;
C51;D02;X26;;1;3.36016;13.87;0.0;37.00;84.90;-0.01;0.00;
C51;D01;X25;;1;3.36083;13.07;0.0;37.00;85.02;-0.01;0.00;
C51;E01;X33;;1;3.36148;15.12;0.0;37.00;85.09;-0.01;0.00;
C51;E02;X34;;1;3.36213;16.46;0.0;37.00;85.15;-0.01;0.00;
C51;E03;X35;;1;3.36275;15.43;0.0;37.00;85.29;-0.01;0.00;
C51;E04;X36;;1;3.36337;14.48;0.0;37.00;85.39;-0.01;0.00;
C51;E05;X37;;1;3.36405;16.17;0.0;37.00;85.29;-0.01;0.00;
C51;E06;X38;;1;3.36467;16.77;0.0;37.00;85.22;-0.01;0.00;
C51;E07;X39;;1;3.36529;16.08;0.0;37.00;85.15;-0.01;0.00;
C51;E08;X40;;1;3.36591;16.25;0.0;37.00;85.09;-0.01;0.00;
C51;F08;X48;;1;3.36666;15.86;0.0;37.00;85.03;-0.01;0.00;
C51;F07;X47;;1;3.36729;16.05;0.0;37.00;84.90;-0.01;0.00;
C51;F06;X46;;1;3.36793;17.72;0.0;37.00;84.88;-0.01;0.00;
C51;F05;X45;;1;3.36860;15.74;0.0;37.00;84.65;-0.01;0.00;
C51;F04;X44;;1;3.36923;16.46;0.0;37.00;84.64;-0.01;0.00;
C51;F03;X43;;1;3.36986;15.54;0.0;37.00;84.57;-0.01;0.00;
C51;F02;X42;;1;3.37048;14.91;0.0;37.00;84.64;-0.01;0.00;
C51;F01;X41;;1;3.37123;14.53;0.0;37.00;84.70;-0.01;0.00;
R;;;;1;3.40485;274.97;0.0;37.00;84.77;-0.01;0.00;test measure for referencing with gain 15 
C52;A01;X1;;1;3.40775;12.55;0.0;37.00;85.09;-0.01;0.00;
C52;A02;X2;;1;3.40840;13.33;0.0;37.00;85.22;-0.01;0.00;
C52;A03;X3;;1;3.40903;13.57;0.0;37.00;85.29;-0.01;0.00;
C52;A04;X4;;1;3.40967;12.78;0.0;37.00;85.35;-0.01;0.00;
C52;A05;X5;;1;3.41043;13.56;0.0;37.00;85.31;-0.01;0.00;
C52;A06;X6;;1;3.41107;11.83;0.0;37.00;85.15;-0.01;0.00;
C52;A07;X7;;1;3.41169;13.65;0.0;37.00;85.03;-0.01;0.00;
C52;A08;X8;;1;3.41230;14.81;0.0;37.00;85.03;-0.01;0.00;
C52;B08;X16;;1;3.41296;13.49;0.0;37.00;84.83;-0.01;0.00;
C52;B07;X15;;1;3.41359;16.70;0.0;37.00;84.77;-0.01;0.00;
C52;B06;X14;;1;3.41423;14.01;0.0;37.00;84.64;-0.01;0.00;
C52;B05;X13;;1;3.41486;14.50;0.0;37.00;84.57;-0.01;0.00;
C52;B04;X12;;1;3.41548;13.92;0.0;37.00;84.57;-0.01;0.00;
C52;B03;X11;;1;3.41613;13.72;0.0;37.00;84.66;-0.01;0.00;
C52;B02;X10;;1;3.41676;14.42;0.0;37.00;84.65;-0.01;0.00;
C52;B01;X9;;1;3.41738;12.85;0.0;37.00;84.77;-0.01;0.00;
C52;C01;X17;;1;3.41805;15.82;0.0;37.00;84.90;-0.01;0.00;
C52;C02;X18;;1;3.41868;14.50;0.0;37.00;84.96;-0.01;0.00;
C52;C03;X19;;1;3.41936;14.27;0.0;37.00;85.03;-0.01;0.00;
C52;C04;X20;;1;3.41998;13.63;0.0;37.00;85.09;-0.01;0.00;
C52;C05;X21;;1;3.42061;14.31;0.0;37.00;85.28;-0.01;0.00;
C52;C06;X22;;1;3.42126;14.47;0.0;37.00;85.40;-0.01;0.00;
C52;C07;X23;;1;3.42193;14.16;0.0;37.00;85.23;-0.01;0.00;
C52;C08;X24;;1;3.42258;14.48;0.0;37.00;85.15;-0.01;0.00;
C52;D08;X32;;1;3.42330;15.69;0.0;37.00;85.09;-0.01;0.00;
C52;D07;X31;;1;3.42393;14.83;0.0;37.00;84.96;-0.01;0.00;
C52;D06;X30;;1;3.42455;14.66;0.0;37.00;84.83;-0.01;0.00;
C52;D05;X29;;1;3.42524;14.16;0.0;37.00;84.77;-0.01;0.00;
C52;D04;X28;;1;3.42587;13.88;0.0;37.00;84.57;-0.01;0.00;
C52;D03;X27;;1;3.42650;15.40;0.0;37.00;84.58;-0.01;0.00;
C52;D02;X26;;1;3.42722;13.98;0.0;37.00;84.57;-0.01;0.00;
C52;D01;X25;;1;3.42791;13.30;0.0;37.00;84.64;-0.01;0.00;
C52;E01;X33;;1;3.42857;15.78;0.0;37.00;84.70;-0.01;0.00;
C52;E02;X34;;1;3.42918;16.83;0.0;37.00;84.83;-0.01;0.00;
C52;E03;X35;;1;3.42980;16.11;0.0;37.00;84.90;-0.01;0.00;
C52;E04;X36;;1;3.43042;15.18;0.0;37.00;85.07;-0.01;0.00;
C52;E05;X37;;1;3.43104;15.45;0.0;37.00;85.12;-0.01;0.00;
C52;E06;X38;;1;3.43170;17.10;0.0;37.00;85.22;-0.01;0.00;
C52;E07;X39;;1;3.43235;16.31;0.0;37.00;85.29;-0.01;0.00;
C52;E08;X40;;1;3.43298;16.88;0.0;37.00;85.35;-0.01;0.00;
C52;F08;X48;;1;3.43363;15.51;0.0;37.00;85.35;-0.01;0.00;
C52;F07;X47;;1;3.43430;15.32;0.0;37.00;85.29;-0.01;0.00;
C52;F06;X46;;1;3.43492;18.87;0.0;37.00;85.22;-0.01;0.00;
C52;F05;X45;;1;3.43571;15.63;0.0;37.00;84.96;-0.01;0.00;
C52;F04;X44;;1;3.43633;17.49;0.0;37.00;84.83;-0.01;0.00;
C52;F03;X43;;1;3.43702;15.61;0.0;37.00;84.77;-0.01;0.00;
C52;F02;X42;;1;3.43765;15.00;0.0;37.00;84.64;-0.01;0.00;
C52;F01;X41;;1;3.43828;15.03;0.0;37.00;84.57;-0.01;0.00;
R;;;;1;3.47151;275.50;0.0;37.00;84.50;-0.01;0.00;test measure for referencing with gain 15 
C53;A01;X1;;1;3.47420;12.63;0.0;37.00;84.70;-0.01;0.00;
C53;A02;X2;;1;3.47482;12.86;0.0;37.00;84.76;-0.01;0.00;
C53;A03;X3;;1;3.47546;13.59;0.0;37.00;84.83;-0.01;0.00;
C53;A04;X4;;1;3.47609;13.09;0.0;37.00;84.96;-0.01;0.00;
C53;A05;X5;;1;3.47678;12.84;0.0;37.10;85.09;-0.01;0.00;
C53;A06;X6;;1;3.47740;12.30;0.0;37.00;85.10;-0.01;0.00;
C53;A07;X7;;1;3.47802;12.97;0.0;37.10;85.27;-0.01;0.00;
C53;A08;X8;;1;3.47876;14.41;0.0;37.00;85.35;-0.01;0.00;
C53;B08;X16;;1;3.47942;12.48;0.0;37.00;85.35;-0.01;0.00;
C53;B07;X15;;1;3.48005;17.10;0.0;37.00;85.28;-0.01;0.00;
C53;B06;X14;;1;3.48072;13.42;0.0;37.00;85.15;-0.01;0.00;
C53;B05;X13;;1;3.48134;14.20;0.0;37.00;85.02;-0.01;0.00;
C53;B04;X12;;1;3.48196;14.00;0.0;37.00;84.96;-0.01;0.00;
C53;B03;X11;;1;3.48259;14.14;0.0;37.00;84.84;-0.01;0.00;
C53;B02;X10;;1;3.48321;14.36;0.0;37.00;84.65;-0.01;0.00;
C53;B01;X9;;1;3.48389;12.78;0.0;37.00;84.50;-0.01;0.00;
C53;C01;X17;;1;3.48453;15.96;0.0;37.10;84.50;-0.01;0.00;
C53;C02;X18;;1;3.48517;15.43;0.0;37.10;84.57;-0.01;0.00;
C53;C03;X19;;1;3.48580;14.13;0.0;37.10;84.63;-0.01;0.00;
C53;C04;X20;;1;3.48647;15.04;0.0;37.10;84.63;-0.01;0.00;
C53;C05;X21;;1;3.48714;14.89;0.0;37.10;84.76;-0.01;0.00;
C53;C06;X22;;1;3.48777;14.89;0.0;37.10;84.95;-0.01;0.00;
C53;C07;X23;;1;3.48840;13.83;0.0;37.10;85.03;-0.01;0.00;
C53;C08;X24;;1;3.48902;15.68;0.0;37.10;85.09;-0.01;0.00;
C53;D08;X32;;1;3.48967;16.42;0.0;37.10;85.15;-0.01;0.00;
C53;D07;X31;;1;3.49033;15.15;0.0;37.10;85.28;-0.01;0.00;
C53;D06;X30;;1;3.49097;14.80;0.0;37.10;85.35;-0.01;0.00;
C53;D05;X29;;1;3.49168;14.73;0.0;37.10;85.35;-0.01;0.00;
C53;D04;X28;;1;3.49246;12.32;0.0;37.00;85.28;-0.01;0.00;
C53;D03;X27;;1;3.49312;15.57;0.0;37.00;85.15;-0.01;0.00;
C53;D02;X26;;1;3.49375;13.78;0.0;37.00;85.02;-0.01;0.00;
C53;D01;X25;;1;3.49438;13.21;0.0;37.00;84.89;-0.01;0.00;
C53;E01;X33;;1;3.49502;15.80;0.0;37.00;84.83;-0.01;0.00;
C53;E02;X34;;1;3.49569;16.68;0.0;37.00;84.70;-0.01;0.00;
C53;E03;X35;;1;3.49634;16.02;0.0;37.00;84.73;-0.01;0.00;
C53;E04;X36;;1;3.49703;14.48;0.0;37.00;84.70;-0.01;0.00;
C53;E05;X37;;1;3.49767;15.68;0.0;37.00;84.76;-0.01;0.00;
C53;E06;X38;;1;3.49829;16.68;0.0;37.00;84.82;-0.01;0.00;
C53;E07;X39;;1;3.49891;16.16;0.0;37.00;84.89;-0.01;0.00;
C53;E08;X40;;1;3.49958;16.78;0.0;37.00;85.02;-0.01;0.00;
C53;F08;X48;;1;3.50032;14.88;0.0;37.00;85.12;-0.01;0.00;
C53;F07;X47;;1;3.50095;15.85;0.0;37.00;85.24;-0.01;0.00;
C53;F06;X46;;1;3.50157;18.44;0.0;37.00;85.29;-0.01;0.00;
C53;F05;X45;;1;3.50221;15.35;0.0;37.00;85.35;-0.01;0.00;
C53;F04;X44;;1;3.50285;17.35;0.0;37.00;85.41;-0.01;0.00;
C53;F03;X43;;1;3.50348;15.38;0.0;37.00;85.35;-0.01;0.00;
C53;F02;X42;;1;3.50411;15.32;0.0;37.00;85.41;-0.01;0.00;
C53;F01;X41;;1;3.50493;15.34;0.0;37.00;85.38;-0.01;0.00;
R;;;;1;3.53811;275.42;0.0;37.00;85.29;-0.01;0.00;test measure for referencing with gain 15 
C54;A01;X1;;1;3.54095;13.67;0.0;37.00;85.16;-0.01;0.00;
C54;A02;X2;;1;3.54157;13.50;0.0;37.00;85.10;-0.01;0.00;
C54;A03;X3;;1;3.54218;14.01;0.0;37.00;85.09;-0.01;0.00;
C54;A04;X4;;1;3.54283;13.51;0.0;37.00;85.06;-0.01;0.00;
C54;A05;X5;;1;3.54346;13.95;0.0;37.00;85.10;-0.01;0.00;
C54;A06;X6;;1;3.54410;12.33;0.0;37.00;85.09;-0.01;0.00;
C54;A07;X7;;1;3.54473;14.49;0.0;37.00;85.03;-0.01;0.00;
C54;A08;X8;;1;3.54536;14.55;0.0;37.00;85.03;-0.01;0.00;
C54;B08;X16;;1;3.54606;12.96;0.0;37.00;85.03;-0.01;0.00;
C54;B07;X15;;1;3.54669;17.37;0.0;37.00;85.03;-0.01;0.00;
C54;B06;X14;;1;3.54736;13.92;0.0;37.00;85.09;-0.01;0.00;
C54;B05;X13;;1;3.54797;14.62;0.0;37.00;85.09;-0.01;0.00;
C54;B04;X12;;1;3.54859;13.84;0.0;37.00;85.03;-0.01;0.00;
C54;B03;X11;;1;3.54925;14.37;0.0;37.00;84.97;-0.01;0.00;
C54;B02;X10;;1;3.54988;15.11;0.0;37.00;84.97;-0.01;0.00;
C54;B01;X9;;1;3.55052;12.89;0.0;37.00;84.97;-0.01;0.00;
C54;C01;X17;;1;3.55117;16.96;0.0;37.00;84.90;-0.01;0.00;
C54;C02;X18;;1;3.55182;15.43;0.0;37.00;84.90;-0.01;0.00;
C54;C03;X19;;1;3.55245;14.32;0.0;37.00;84.90;-0.01;0.00;
C54;C04;X20;;1;3.55306;13.71;0.0;37.00;84.93;-0.01;0.00;
C54;C05;X21;;1;3.55368;15.46;0.0;37.00;84.83;-0.01;0.00;
C54;C06;X22;;1;3.55430;14.06;0.0;37.00;84.78;-0.01;0.00;
C54;C07;X23;;1;3.55495;14.26;0.0;37.00;84.77;-0.01;0.00;
C54;C08;X24;;1;3.55559;14.90;0.0;37.00;84.77;-0.01;0.00;
C54;D08;X32;;1;3.55635;16.97;0.0;37.00;84.77;-0.01;0.00;
C54;D07;X31;;1;3.55697;15.35;0.0;37.00;84.77;-0.01;0.00;
C54;D06;X30;;1;3.55759;14.89;0.0;37.00;84.77;-0.01;0.00;
C54;D05;X29;;1;3.55822;15.51;0.0;37.00;84.77;-0.01;0.00;
C54;D04;X28;;1;3.55886;12.45;0.0;37.00;84.74;-0.01;0.00;
C54;D03;X27;;1;3.55949;16.44;0.0;37.00;84.71;-0.01;0.00;
C54;D02;X26;;1;3.56014;14.12;0.0;37.00;84.77;-0.01;0.00;
C54;D01;X25;;1;3.56084;14.10;0.0;37.00;84.83;-0.01;0.00;
C54;E01;X33;;1;3.56149;16.87;0.0;37.00;84.90;-0.01;0.00;
C54;E02;X34;;1;3.56213;16.72;0.0;37.00;84.90;-0.01;0.00;
C54;E03;X35;;1;3.56279;16.46;0.0;37.00;84.97;-0.01;0.00;
C54;E04;X36;;1;3.56342;14.61;0.0;37.00;85.15;-0.01;0.00;
C54;E05;X37;;1;3.56405;15.69;0.0;37.00;85.22;-0.01;0.00;
C54;E06;X38;;1;3.56479;18.50;0.0;37.00;85.36;-0.01;0.00;
C54;E07;X39;;1;3.56541;16.48;0.0;37.00;85.35;-0.01;0.00;
C54;E08;X40;;1;3.56604;17.18;0.0;37.00;85.42;-0.01;0.00;
C54;F08;X48;;1;3.56671;15.95;0.0;37.00;85.48;-0.01;0.00;
C54;F07;X47;;1;3.56732;16.18;0.0;36.90;85.42;-0.01;0.00;
C54;F06;X46;;1;3.56797;20.06;0.0;36.90;85.48;-0.01;0.00;
C54;F05;X45;;1;3.56861;16.91;0.0;36.90;85.46;-0.01;0.00;
C54;F04;X44;;1;3.56923;16.69;0.0;36.90;85.49;-0.01;0.00;
C54;F03;X43;;1;3.56987;17.13;0.0;36.90;85.42;-0.01;0.00;
C54;F02;X42;;1;3.57050;15.45;0.0;36.90;85.42;-0.01;0.00;
C54;F01;X41;;1;3.57113;15.66;0.0;36.90;85.42;-0.01;0.00;
R;;;;1;3.60470;274.97;0.0;37.00;84.53;-0.01;0.00;test measure for referencing with gain 15 
C55;A01;X1;;1;3.60742;13.67;0.0;37.00;84.51;-0.01;0.00;
C55;A02;X2;;1;3.60812;13.81;0.0;37.00;84.64;-0.01;0.00;
C55;A03;X3;;1;3.60880;14.48;0.0;37.00;84.70;-0.01;0.00;
C55;A04;X4;;1;3.60943;13.25;0.0;37.00;84.83;-0.01;0.00;
C55;A05;X5;;1;3.61006;13.82;0.0;36.90;84.90;-0.01;0.00;
C55;A06;X6;;1;3.61068;12.47;0.0;36.90;85.03;-0.01;0.00;
C55;A07;X7;;1;3.61138;13.65;0.0;36.90;85.03;-0.01;0.00;
C55;A08;X8;;1;3.61210;14.99;0.0;36.90;85.22;-0.01;0.00;
C55;B08;X16;;1;3.61276;13.85;0.0;36.90;85.37;-0.01;0.00;
C55;B07;X15;;1;3.61342;16.45;0.0;36.90;85.42;-0.01;0.00;
C55;B06;X14;;1;3.61404;14.34;0.0;36.90;85.42;-0.01;0.00;
C55;B05;X13;;1;3.61468;14.51;0.0;36.90;85.48;-0.01;0.00;
C55;B04;X12;;1;3.61530;14.45;0.0;36.90;85.48;-0.01;0.00;
C55;B03;X11;;1;3.61598;14.37;0.0;36.90;85.48;-0.01;0.00;
C55;B02;X10;;1;3.61667;15.42;0.0;36.90;85.42;-0.01;0.00;
C55;B01;X9;;1;3.61730;12.87;0.0;36.90;85.48;-0.01;0.00;
C55;C01;X17;;1;3.61795;17.20;0.0;36.90;85.36;-0.01;0.00;
C55;C02;X18;;1;3.61861;15.59;0.0;36.90;85.29;-0.01;0.00;
C55;C03;X19;;1;3.61924;13.87;0.0;36.90;85.29;-0.01;0.00;
C55;C04;X20;;1;3.61986;13.79;0.0;36.90;85.29;-0.01;0.00;
C55;C05;X21;;1;3.62065;15.40;0.0;36.90;85.29;-0.01;0.00;
C55;C06;X22;;1;3.62129;14.59;0.0;37.00;85.29;-0.01;0.00;
C55;C07;X23;;1;3.62191;14.81;0.0;37.00;85.25;-0.01;0.00;
C55;C08;X24;;1;3.62259;15.90;0.0;37.00;85.16;-0.01;0.00;
C55;D08;X32;;1;3.62324;16.59;0.0;37.00;85.10;-0.01;0.00;
C55;D07;X31;;1;3.62386;15.91;0.0;37.00;85.09;-0.01;0.00;
C55;D06;X30;;1;3.62451;14.87;0.0;37.00;85.03;-0.01;0.00;
C55;D05;X29;;1;3.62531;15.18;0.0;37.00;85.08;-0.01;0.00;
C55;D04;X28;;1;3.62594;12.15;0.0;37.00;84.99;-0.01;0.00;
C55;D03;X27;;1;3.62657;16.47;0.0;37.00;84.97;-0.01;0.00;
C55;D02;X26;;1;3.62725;14.43;0.0;37.00;84.90;-0.01;0.00;
C55;D01;X25;;1;3.62786;13.69;0.0;37.00;84.84;-0.01;0.00;
C55;E01;X33;;1;3.62851;17.35;0.0;37.00;84.83;-0.01;0.00;
C55;E02;X34;;1;3.62931;16.35;0.0;37.00;84.83;-0.01;0.00;
C55;E03;X35;;1;3.62998;15.92;0.0;37.00;84.77;-0.01;0.00;
C55;E04;X36;;1;3.63062;15.20;0.0;37.00;84.76;-0.01;0.00;
C55;E05;X37;;1;3.63126;15.68;0.0;37.00;84.76;-0.01;0.00;
C55;E06;X38;;1;3.63189;18.36;0.0;37.00;84.76;-0.01;0.00;
C55;E07;X39;;1;3.63251;16.20;0.0;37.00;84.70;-0.01;0.00;
C55;E08;X40;;1;3.63314;17.92;0.0;37.00;84.64;-0.01;0.00;
C55;F08;X48;;1;3.63381;15.41;0.0;37.00;84.64;-0.01;0.00;
C55;F07;X47;;1;3.63443;16.40;0.0;37.00;84.56;-0.01;0.00;
C55;F06;X46;;1;3.63506;20.12;0.0;37.00;84.70;-0.01;0.00;
C55;F05;X45;;1;3.63571;16.69;0.0;37.00;84.64;-0.01;0.00;
C55;F04;X44;;1;3.63635;17.92;0.0;37.00;84.70;-0.01;0.00;
