FILENAME;\Hard Disk2\Result\ReHa_CatIB_HK_20220118_140214.csv
PROTOCOL;ReHa_CatIB_HK
FILE_VERSION;3.3;
DATE START;2022-01-18;14:02:03
DATE END;2022-01-21;14:02:02;;Last Reading;1080;Timestamp;99287478                     
DEVICE;BL098-CX_349F39
USER;ReHa;COMMENT;no comment available
PLATETYPE;MTP-48-FlowerPlate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
C355;D04;X28;;1;23.63222;26.80;0.0;25.00;85.58;-0.01;0.00;
C355;D03;X27;;1;23.63294;39.34;0.0;25.00;85.53;-0.01;0.00;
C355;D02;X26;;1;23.63371;54.22;0.0;25.00;85.45;-0.01;0.00;
C355;D01;X25;;1;23.63443;44.05;0.0;25.00;85.44;-0.01;0.00;
C355;E01;X33;;1;23.63513;36.08;0.0;25.00;85.45;-0.01;0.00;
C355;E02;X34;;1;23.63585;36.04;0.0;25.00;85.47;-0.01;0.00;
C355;E03;X35;;1;23.63649;45.80;0.0;25.00;85.38;-0.01;0.00;
C355;E04;X36;;1;23.63716;50.56;0.0;25.00;85.38;-0.01;0.00;
C355;E05;X37;;1;23.63795;43.50;0.0;25.00;85.38;-0.01;0.00;
C355;E06;X38;;1;23.63869;43.35;0.0;25.00;85.42;-0.01;0.00;
C355;E07;X39;;1;23.63933;43.39;0.0;25.00;85.39;-0.01;0.00;
C355;E08;X40;;1;23.63997;43.21;0.0;25.00;85.32;-0.01;0.00;
C355;F08;X48;;1;23.64063;34.18;0.0;25.00;85.32;-0.01;0.00;
C355;F07;X47;;1;23.64130;40.83;0.0;25.00;85.32;-0.01;0.00;
C355;F06;X46;;1;23.64205;37.19;0.0;25.00;85.25;-0.01;0.00;
C355;F05;X45;;1;23.64279;49.30;0.0;25.00;85.19;-0.01;0.00;
C355;F04;X44;;1;23.64350;38.41;0.0;25.00;85.19;-0.01;0.00;
C355;F03;X43;;1;23.64418;37.64;0.0;25.00;85.19;-0.01;0.00;
C355;F02;X42;;1;23.64490;38.02;0.0;25.00;85.19;-0.01;0.00;
C355;F01;X41;;1;23.64562;41.43;0.0;25.00;85.20;-0.01;0.00;
R;;;;1;23.67668;267.75;0.0;25.00;85.45;-0.01;0.00;test measure for referencing with gain 15 
C356;A01;X1;;1;23.67978;34.91;0.0;25.00;85.38;-0.01;0.00;
C356;A02;X2;;1;23.68050;42.50;0.0;25.00;85.51;-0.01;0.00;
C356;A03;X3;;1;23.68127;39.35;0.0;25.00;85.38;-0.01;0.00;
C356;A04;X4;;1;23.68195;41.54;0.0;25.00;85.38;-0.01;0.00;
C356;A05;X5;;1;23.68266;40.43;0.0;25.00;85.32;-0.01;0.00;
C356;A06;X6;;1;23.68343;40.70;0.0;25.00;85.33;-0.01;0.00;
C356;A07;X7;;1;23.68412;38.90;0.0;25.00;85.32;-0.01;0.00;
C356;A08;X8;;1;23.68484;38.80;0.0;25.00;85.32;-0.01;0.00;
C356;B08;X16;;1;23.68565;42.26;0.0;25.00;85.32;-0.01;0.00;
C356;B07;X15;;1;23.68640;39.82;0.0;25.00;85.25;-0.01;0.00;
C356;B06;X14;;1;23.68703;48.42;0.0;25.00;85.25;-0.01;0.00;
C356;B05;X13;;1;23.68771;44.26;0.0;25.00;85.25;-0.01;0.00;
C356;B04;X12;;1;23.68838;40.41;0.0;25.00;85.19;-0.01;0.00;
C356;B03;X11;;1;23.68913;29.88;0.0;25.00;85.22;-0.01;0.00;
C356;B02;X10;;1;23.68994;49.21;0.0;25.00;85.19;-0.01;0.00;
C356;B01;X9;;1;23.69063;37.76;0.0;25.00;85.12;-0.01;0.00;
C356;C01;X17;;1;23.69131;44.66;0.0;25.00;85.12;-0.01;0.00;
C356;C02;X18;;1;23.69193;38.25;0.0;25.00;85.19;-0.01;0.00;
C356;C03;X19;;1;23.69259;38.51;0.0;25.00;85.19;-0.01;0.00;
C356;C04;X20;;1;23.69331;38.52;0.0;25.00;85.19;-0.01;0.00;
C356;C05;X21;;1;23.69404;40.43;0.0;25.00;85.19;-0.01;0.00;
C356;C06;X22;;1;23.69476;44.42;0.0;25.00;85.12;-0.01;0.00;
C356;C07;X23;;1;23.69546;49.92;0.0;25.00;85.14;-0.01;0.00;
C356;C08;X24;;1;23.69615;43.33;0.0;25.00;85.06;-0.01;0.00;
C356;D08;X32;;1;23.69683;34.42;0.0;25.00;85.06;-0.01;0.00;
C356;D07;X31;;1;23.69755;37.30;0.0;25.00;85.00;-0.01;0.00;
C356;D06;X30;;1;23.69833;45.54;0.0;25.00;85.09;-0.01;0.00;
C356;D05;X29;;1;23.69912;46.37;0.0;25.00;85.05;-0.01;0.00;
C356;D04;X28;;1;23.69980;27.38;0.0;25.00;85.05;-0.01;0.00;
C356;D03;X27;;1;23.70049;37.41;0.0;25.00;85.05;-0.01;0.00;
C356;D02;X26;;1;23.70117;52.81;0.0;25.00;85.07;-0.01;0.00;
C356;D01;X25;;1;23.70198;43.79;0.0;25.00;85.05;-0.01;0.00;
C356;E01;X33;;1;23.70276;35.64;0.0;25.00;84.98;-0.01;0.00;
C356;E02;X34;;1;23.70345;36.39;0.0;25.00;84.99;-0.01;0.00;
C356;E03;X35;;1;23.70410;45.51;0.0;25.00;84.93;-0.01;0.00;
C356;E04;X36;;1;23.70481;51.24;0.0;25.00;84.92;-0.01;0.00;
C356;E05;X37;;1;23.70550;43.91;0.0;25.00;84.86;-0.01;0.00;
C356;E06;X38;;1;23.70622;43.38;0.0;25.00;84.86;-0.01;0.00;
C356;E07;X39;;1;23.70692;43.59;0.0;25.00;84.89;-0.01;0.00;
C356;E08;X40;;1;23.70762;42.66;0.0;25.00;84.86;-0.01;0.00;
C356;F08;X48;;1;23.70830;34.36;0.0;25.00;84.92;-0.01;0.00;
C356;F07;X47;;1;23.70897;41.09;0.0;25.00;84.86;-0.01;0.00;
C356;F06;X46;;1;23.70966;36.84;0.0;25.00;84.93;-0.01;0.00;
C356;F05;X45;;1;23.71042;48.79;0.0;25.00;84.93;-0.01;0.00;
C356;F04;X44;;1;23.71114;38.14;0.0;25.00;84.92;-0.01;0.00;
C356;F03;X43;;1;23.71183;38.15;0.0;25.00;84.92;-0.01;0.00;
C356;F02;X42;;1;23.71252;38.50;0.0;25.00;84.86;-0.01;0.00;
C356;F01;X41;;1;23.71315;40.39;0.0;25.00;84.86;-0.01;0.00;
R;;;;1;23.74301;267.98;0.0;25.00;85.25;-0.01;0.00;test measure for referencing with gain 15 
C357;A01;X1;;1;23.74561;34.63;0.0;25.00;85.25;-0.01;0.00;
C357;A02;X2;;1;23.74639;42.20;0.0;25.00;85.26;-0.01;0.00;
C357;A03;X3;;1;23.74706;38.79;0.0;25.00;85.25;-0.01;0.00;
C357;A04;X4;;1;23.74773;41.22;0.0;25.00;85.18;-0.01;0.00;
C357;A05;X5;;1;23.74841;41.00;0.0;25.00;85.19;-0.01;0.00;
C357;A06;X6;;1;23.74920;41.50;0.0;25.00;85.18;-0.01;0.00;
C357;A07;X7;;1;23.74987;39.18;0.0;25.00;85.13;-0.01;0.00;
C357;A08;X8;;1;23.75070;39.13;0.0;25.00;85.13;-0.01;0.00;
C357;B08;X16;;1;23.75137;41.73;0.0;25.00;85.13;-0.01;0.00;
C357;B07;X15;;1;23.75199;39.47;0.0;25.00;85.13;-0.01;0.00;
C357;B06;X14;;1;23.75269;48.31;0.0;25.00;85.16;-0.01;0.00;
C357;B05;X13;;1;23.75346;43.70;0.0;25.00;85.13;-0.01;0.00;
C357;B04;X12;;1;23.75414;40.78;0.0;25.10;85.13;-0.01;0.00;
C357;B03;X11;;1;23.75487;30.62;0.0;25.00;85.19;-0.01;0.00;
C357;B02;X10;;1;23.75551;48.45;0.0;25.00;85.16;-0.01;0.00;
C357;B01;X9;;1;23.75616;38.07;0.0;25.00;85.13;-0.01;0.00;
C357;C01;X17;;1;23.75691;43.30;0.0;25.00;85.07;-0.01;0.00;
C357;C02;X18;;1;23.75763;38.09;0.0;25.00;85.13;-0.01;0.00;
C357;C03;X19;;1;23.75840;39.57;0.0;25.00;85.12;-0.01;0.00;
C357;C04;X20;;1;23.75917;39.14;0.0;25.00;85.06;-0.01;0.00;
C357;C05;X21;;1;23.75984;40.64;0.0;25.00;85.00;-0.01;0.00;
C357;C06;X22;;1;23.76050;44.33;0.0;25.00;85.06;-0.01;0.00;
C357;C07;X23;;1;23.76118;50.09;0.0;25.00;85.06;-0.01;0.00;
C357;C08;X24;;1;23.76198;43.58;0.0;25.00;85.00;-0.01;0.00;
C357;D08;X32;;1;23.76280;35.18;0.0;25.00;84.93;-0.01;0.00;
C357;D07;X31;;1;23.76348;38.58;0.0;25.00;84.93;-0.01;0.00;
C357;D06;X30;;1;23.76425;45.20;0.0;25.00;84.87;-0.01;0.00;
C357;D05;X29;;1;23.76489;46.74;0.0;25.00;84.87;-0.01;0.00;
C357;D04;X28;;1;23.76557;27.95;0.0;25.00;84.87;-0.01;0.00;
C357;D03;X27;;1;23.76640;37.78;0.0;25.00;84.87;-0.01;0.00;
C357;D02;X26;;1;23.76718;51.49;0.0;25.00;84.87;-0.01;0.00;
C357;D01;X25;;1;23.76785;43.45;0.0;25.00;84.87;-0.01;0.00;
C357;E01;X33;;1;23.76856;36.90;0.0;25.00;84.80;-0.01;0.00;
C357;E02;X34;;1;23.76929;37.06;0.0;25.00;84.92;-0.01;0.00;
C357;E03;X35;;1;23.76993;45.74;0.0;25.00;84.87;-0.01;0.00;
C357;E04;X36;;1;23.77059;50.44;0.0;25.00;84.87;-0.01;0.00;
C357;E05;X37;;1;23.77132;43.70;0.0;25.00;84.80;-0.01;0.00;
C357;E06;X38;;1;23.77200;42.56;0.0;25.00;84.80;-0.01;0.00;
C357;E07;X39;;1;23.77263;43.14;0.0;25.00;84.80;-0.01;0.00;
C357;E08;X40;;1;23.77335;43.79;0.0;25.00;84.75;-0.01;0.00;
C357;F08;X48;;1;23.77403;35.09;0.0;25.00;84.80;-0.01;0.00;
C357;F07;X47;;1;23.77477;40.78;0.0;25.00;84.94;-0.01;0.00;
C357;F06;X46;;1;23.77561;37.95;0.0;25.00;85.08;-0.01;0.00;
C357;F05;X45;;1;23.77630;49.96;0.0;25.10;85.26;-0.01;0.00;
C357;F04;X44;;1;23.77705;38.58;0.0;25.00;85.39;-0.01;0.00;
C357;F03;X43;;1;23.77768;36.89;0.0;25.10;85.51;-0.01;0.00;
C357;F02;X42;;1;23.77832;37.42;0.0;25.00;85.58;-0.01;0.00;
C357;F01;X41;;1;23.77902;41.36;0.0;25.00;85.71;-0.01;0.00;
R;;;;1;23.80981;267.80;0.0;25.00;84.86;-0.01;0.00;test measure for referencing with gain 15 
C358;A01;X1;;1;23.81245;36.02;0.0;25.00;84.86;-0.01;0.00;
C358;A02;X2;;1;23.81309;43.49;0.0;25.00;84.86;-0.01;0.00;
C358;A03;X3;;1;23.81382;39.09;0.0;25.00;84.86;-0.01;0.00;
C358;A04;X4;;1;23.81455;42.00;0.0;25.00;84.91;-0.01;0.00;
C358;A05;X5;;1;23.81522;41.16;0.0;25.00;84.86;-0.01;0.00;
C358;A06;X6;;1;23.81584;42.09;0.0;25.00;84.86;-0.01;0.00;
C358;A07;X7;;1;23.81653;39.83;0.0;25.00;84.86;-0.01;0.00;
C358;A08;X8;;1;23.81722;37.92;0.0;25.00;84.80;-0.01;0.00;
C358;B08;X16;;1;23.81804;42.20;0.0;25.00;84.81;-0.01;0.00;
C358;B07;X15;;1;23.81873;39.79;0.0;25.00;84.73;-0.01;0.00;
C358;B06;X14;;1;23.81940;46.43;0.0;25.00;84.79;-0.01;0.00;
C358;B05;X13;;1;23.82006;44.40;0.0;25.00;84.79;-0.01;0.00;
C358;B04;X12;;1;23.82079;41.26;0.0;25.00;84.93;-0.01;0.00;
C358;B03;X11;;1;23.82146;30.49;0.0;25.00;85.12;-0.01;0.00;
C358;B02;X10;;1;23.82219;46.83;0.0;25.00;85.32;-0.01;0.00;
C358;B01;X9;;1;23.82292;39.01;0.0;25.00;85.44;-0.01;0.00;
C358;C01;X17;;1;23.82366;43.98;0.0;25.00;85.57;-0.01;0.00;
C358;C02;X18;;1;23.82428;38.31;0.0;25.00;85.70;-0.01;0.00;
C358;C03;X19;;1;23.82497;39.46;0.0;25.00;85.64;-0.01;0.00;
C358;C04;X20;;1;23.82561;39.71;0.0;25.00;85.64;-0.01;0.00;
C358;C05;X21;;1;23.82640;41.13;0.0;25.00;85.64;-0.01;0.00;
C358;C06;X22;;1;23.82716;45.24;0.0;25.00;85.74;-0.01;0.00;
C358;C07;X23;;1;23.82792;49.35;0.0;25.00;85.70;-0.01;0.00;
C358;C08;X24;;1;23.82856;42.84;0.0;25.00;85.71;-0.01;0.00;
C358;D08;X32;;1;23.82926;34.75;0.0;25.00;85.71;-0.01;0.00;
C358;D07;X31;;1;23.82995;38.40;0.0;25.00;85.64;-0.01;0.00;
C358;D06;X30;;1;23.83065;44.67;0.0;25.00;85.60;-0.01;0.00;
C358;D05;X29;;1;23.83133;45.87;0.0;25.00;85.57;-0.01;0.00;
C358;D04;X28;;1;23.83214;27.74;0.0;25.00;85.51;-0.01;0.00;
C358;D03;X27;;1;23.83282;38.59;0.0;25.00;85.51;-0.01;0.00;
C358;D02;X26;;1;23.83351;51.63;0.0;25.00;85.52;-0.01;0.00;
C358;D01;X25;;1;23.83415;43.99;0.0;25.00;85.45;-0.01;0.00;
C358;E01;X33;;1;23.83488;35.96;0.0;25.00;85.44;-0.01;0.00;
C358;E02;X34;;1;23.83557;36.70;0.0;25.00;85.45;-0.01;0.00;
C358;E03;X35;;1;23.83628;46.08;0.0;25.00;85.44;-0.01;0.00;
C358;E04;X36;;1;23.83698;50.36;0.0;25.00;85.46;-0.01;0.00;
C358;E05;X37;;1;23.83766;44.34;0.0;25.00;85.45;-0.01;0.00;
C358;E06;X38;;1;23.83834;43.10;0.0;25.00;85.45;-0.01;0.00;
C358;E07;X39;;1;23.83904;43.92;0.0;25.00;85.44;-0.01;0.00;
C358;E08;X40;;1;23.83968;43.26;0.0;25.00;85.38;-0.01;0.00;
C358;F08;X48;;1;23.84039;34.84;0.0;25.00;85.39;-0.01;0.00;
C358;F07;X47;;1;23.84110;41.31;0.0;25.00;85.38;-0.01;0.00;
C358;F06;X46;;1;23.84179;37.58;0.0;25.00;85.32;-0.01;0.00;
C358;F05;X45;;1;23.84249;49.33;0.0;25.00;85.32;-0.01;0.00;
C358;F04;X44;;1;23.84315;38.77;0.0;25.00;85.38;-0.01;0.00;
C358;F03;X43;;1;23.84392;37.06;0.0;25.00;85.32;-0.01;0.00;
C358;F02;X42;;1;23.84461;37.93;0.0;25.00;85.25;-0.01;0.00;
C358;F01;X41;;1;23.84530;41.37;0.0;25.00;85.25;-0.01;0.00;
R;;;;1;23.87632;267.92;0.0;25.00;85.58;-0.01;0.00;test measure for referencing with gain 15 
C359;A01;X1;;1;23.87921;34.79;0.0;25.00;85.58;-0.01;0.00;
C359;A02;X2;;1;23.87986;43.59;0.0;25.00;85.62;-0.01;0.00;
C359;A03;X3;;1;23.88057;39.34;0.0;25.00;85.51;-0.01;0.00;
C359;A04;X4;;1;23.88124;41.83;0.0;25.00;85.51;-0.01;0.00;
C359;A05;X5;;1;23.88194;40.24;0.0;25.00;85.51;-0.01;0.00;
C359;A06;X6;;1;23.88282;41.53;0.0;25.00;85.51;-0.01;0.00;
C359;A07;X7;;1;23.88357;39.20;0.0;25.00;85.45;-0.01;0.00;
C359;A08;X8;;1;23.88425;38.72;0.0;25.00;85.45;-0.01;0.00;
C359;B08;X16;;1;23.88495;41.53;0.0;25.00;85.45;-0.01;0.00;
C359;B07;X15;;1;23.88566;39.79;0.0;25.00;85.41;-0.01;0.00;
C359;B06;X14;;1;23.88635;45.71;0.0;25.00;85.38;-0.01;0.00;
C359;B05;X13;;1;23.88707;43.90;0.0;25.00;85.38;-0.01;0.00;
C359;B04;X12;;1;23.88783;40.98;0.0;25.00;85.38;-0.01;0.00;
C359;B03;X11;;1;23.88846;30.32;0.0;25.00;85.42;-0.01;0.00;
C359;B02;X10;;1;23.88912;47.06;0.0;25.00;85.39;-0.01;0.00;
C359;B01;X9;;1;23.88980;38.25;0.0;25.00;85.38;-0.01;0.00;
C359;C01;X17;;1;23.89048;44.51;0.0;25.00;85.32;-0.01;0.00;
C359;C02;X18;;1;23.89119;38.01;0.0;25.00;85.32;-0.01;0.00;
C359;C03;X19;;1;23.89194;39.00;0.0;25.00;85.37;-0.01;0.00;
C359;C04;X20;;1;23.89267;39.17;0.0;25.00;85.31;-0.01;0.00;
C359;C05;X21;;1;23.89334;41.16;0.0;25.00;85.25;-0.01;0.00;
C359;C06;X22;;1;23.89399;46.18;0.0;25.00;85.32;-0.01;0.00;
C359;C07;X23;;1;23.89463;49.59;0.0;25.00;85.25;-0.01;0.00;
C359;C08;X24;;1;23.89543;43.44;0.0;25.00;85.19;-0.01;0.00;
C359;D08;X32;;1;23.89621;34.56;0.0;25.00;85.19;-0.01;0.00;
C359;D07;X31;;1;23.89690;39.51;0.0;25.00;85.19;-0.01;0.00;
C359;D06;X30;;1;23.89758;46.44;0.0;25.00;85.18;-0.01;0.00;
C359;D05;X29;;1;23.89826;45.96;0.0;25.00;85.21;-0.01;0.00;
C359;D04;X28;;1;23.89892;27.65;0.0;25.00;85.12;-0.01;0.00;
C359;D03;X27;;1;23.89968;38.40;0.0;25.00;85.12;-0.01;0.00;
C359;D02;X26;;1;23.90035;50.04;0.0;25.00;85.12;-0.01;0.00;
C359;D01;X25;;1;23.90117;44.16;0.0;25.00;85.06;-0.01;0.00;
C359;E01;X33;;1;23.90185;36.33;0.0;25.00;85.05;-0.01;0.00;
C359;E02;X34;;1;23.90252;36.73;0.0;25.00;85.06;-0.01;0.00;
C359;E03;X35;;1;23.90321;47.08;0.0;25.00;85.05;-0.01;0.00;
C359;E04;X36;;1;23.90391;51.04;0.0;25.00;85.07;-0.01;0.00;
C359;E05;X37;;1;23.90468;43.85;0.0;25.00;84.99;-0.01;0.00;
C359;E06;X38;;1;23.90535;43.55;0.0;25.00;85.00;-0.01;0.00;
C359;E07;X39;;1;23.90601;43.22;0.0;25.00;84.93;-0.01;0.00;
C359;E08;X40;;1;23.90676;44.17;0.0;25.00;84.98;-0.01;0.00;
C359;F08;X48;;1;23.90753;34.95;0.0;25.00;84.99;-0.01;0.00;
C359;F07;X47;;1;23.90836;40.97;0.0;25.00;84.99;-0.01;0.00;
C359;F06;X46;;1;23.90913;38.21;0.0;25.00;85.00;-0.01;0.00;
C359;F05;X45;;1;23.90982;50.13;0.0;25.00;85.00;-0.01;0.00;
C359;F04;X44;;1;23.91051;38.83;0.0;25.00;84.93;-0.01;0.00;
C359;F03;X43;;1;23.91113;37.81;0.0;25.00;84.93;-0.01;0.00;
C359;F02;X42;;1;23.91190;37.84;0.0;25.00;84.86;-0.01;0.00;
C359;F01;X41;;1;23.91269;41.86;0.0;25.00;84.86;-0.01;0.00;
R;;;;1;23.94304;267.87;0.0;25.00;85.38;-0.01;0.00;test measure for referencing with gain 15 
C360;A01;X1;;1;23.94591;34.49;0.0;25.00;85.32;-0.01;0.00;
C360;A02;X2;;1;23.94660;43.43;0.0;25.00;85.31;-0.01;0.00;
C360;A03;X3;;1;23.94736;38.12;0.0;25.00;85.32;-0.01;0.00;
C360;A04;X4;;1;23.94814;42.09;0.0;25.00;85.25;-0.01;0.00;
C360;A05;X5;;1;23.94877;40.82;0.0;25.00;85.26;-0.01;0.00;
C360;A06;X6;;1;23.94944;41.76;0.0;25.00;85.19;-0.01;0.00;
C360;A07;X7;;1;23.95007;40.16;0.0;25.00;85.19;-0.01;0.00;
C360;A08;X8;;1;23.95079;38.99;0.0;25.00;85.19;-0.01;0.00;
C360;B08;X16;;1;23.95159;43.53;0.0;25.00;85.14;-0.01;0.00;
C360;B07;X15;;1;23.95235;39.65;0.0;25.00;85.13;-0.01;0.00;
C360;B06;X14;;1;23.95313;47.07;0.0;25.00;85.13;-0.01;0.00;
C360;B05;X13;;1;23.95382;44.81;0.0;25.00;85.17;-0.01;0.00;
C360;B04;X12;;1;23.95451;41.82;0.0;25.00;85.13;-0.01;0.00;
C360;B03;X11;;1;23.95517;31.08;0.0;25.00;85.12;-0.01;0.00;
C360;B02;X10;;1;23.95582;46.53;0.0;25.00;85.13;-0.01;0.00;
C360;B01;X9;;1;23.95653;38.48;0.0;25.00;85.06;-0.01;0.00;
C360;C01;X17;;1;23.95718;44.76;0.0;25.00;85.13;-0.01;0.00;
C360;C02;X18;;1;23.95783;38.17;0.0;25.00;85.13;-0.01;0.00;
C360;C03;X19;;1;23.95849;39.32;0.0;25.00;85.06;-0.01;0.00;
C360;C04;X20;;1;23.95910;39.09;0.0;25.00;85.06;-0.01;0.00;
C360;C05;X21;;1;23.95979;42.70;0.0;25.00;85.06;-0.01;0.00;
C360;C06;X22;;1;23.96063;45.51;0.0;25.00;85.07;-0.01;0.00;
C360;C07;X23;;1;23.96137;50.37;0.0;25.00;85.06;-0.01;0.00;
C360;C08;X24;;1;23.96205;43.69;0.0;25.00;85.00;-0.01;0.00;
C360;D08;X32;;1;23.96273;35.26;0.0;25.00;85.00;-0.01;0.00;
C360;D07;X31;;1;23.96341;39.41;0.0;25.00;84.93;-0.01;0.00;
C360;D06;X30;;1;23.96404;46.08;0.0;25.00;84.93;-0.01;0.00;
C360;D05;X29;;1;23.96474;46.98;0.0;25.00;84.90;-0.01;0.00;
C360;D04;X28;;1;23.96549;27.75;0.0;25.00;84.87;-0.01;0.00;
C360;D03;X27;;1;23.96615;38.74;0.0;25.00;84.87;-0.01;0.00;
C360;D02;X26;;1;23.96685;49.94;0.0;25.00;84.86;-0.01;0.00;
C360;D01;X25;;1;23.96748;44.07;0.0;25.00;84.87;-0.01;0.00;
C360;E01;X33;;1;23.96830;36.18;0.0;25.00;84.87;-0.01;0.00;
C360;E02;X34;;1;23.96908;36.36;0.0;25.00;84.87;-0.01;0.00;
C360;E03;X35;;1;23.96983;46.73;0.0;25.00;84.88;-0.01;0.00;
C360;E04;X36;;1;23.97054;50.70;0.0;25.00;84.87;-0.01;0.00;
C360;E05;X37;;1;23.97124;43.67;0.0;25.00;84.80;-0.01;0.00;
C360;E06;X38;;1;23.97192;43.21;0.0;25.00;84.80;-0.01;0.00;
C360;E07;X39;;1;23.97267;43.71;0.0;25.00;84.79;-0.01;0.00;
C360;E08;X40;;1;23.97333;43.43;0.0;25.00;84.77;-0.01;0.00;
C360;F08;X48;;1;23.97413;35.40;0.0;25.00;84.80;-0.01;0.00;
C360;F07;X47;;1;23.97476;41.45;0.0;25.00;84.87;-0.01;0.00;
C360;F06;X46;;1;23.97541;38.41;0.0;25.00;84.93;-0.01;0.00;
C360;F05;X45;;1;23.97613;51.30;0.0;25.00;85.11;-0.01;0.00;
C360;F04;X44;;1;23.97693;38.83;0.0;25.00;85.32;-0.01;0.00;
C360;F03;X43;;1;23.97762;37.84;0.0;25.00;85.45;-0.01;0.00;
C360;F02;X42;;1;23.97835;37.84;0.0;25.00;85.58;-0.01;0.00;
C360;F01;X41;;1;23.97908;41.42;0.0;25.00;85.71;-0.01;0.00;
R;;;;1;24.00973;267.80;0.0;25.00;85.05;-0.01;0.00;test measure for referencing with gain 15 
C361;A01;X1;;1;24.01256;33.32;0.0;25.00;84.93;-0.01;0.00;
C361;A02;X2;;1;24.01328;44.02;0.0;25.00;84.93;-0.01;0.00;
C361;A03;X3;;1;24.01400;38.65;0.0;25.00;84.95;-0.01;0.00;
C361;A04;X4;;1;24.01462;42.26;0.0;25.00;84.93;-0.01;0.00;
C361;A05;X5;;1;24.01531;40.77;0.0;25.00;84.86;-0.01;0.00;
C361;A06;X6;;1;24.01598;41.17;0.0;25.00;84.86;-0.01;0.00;
C361;A07;X7;;1;24.01669;40.01;0.0;25.00;84.86;-0.01;0.00;
C361;A08;X8;;1;24.01749;39.19;0.0;25.00;84.87;-0.01;0.00;
C361;B08;X16;;1;24.01813;43.29;0.0;25.00;84.86;-0.01;0.00;
C361;B07;X15;;1;24.01883;40.68;0.0;25.00;84.80;-0.01;0.00;
C361;B06;X14;;1;24.01945;45.55;0.0;25.00;84.80;-0.01;0.00;
C361;B05;X13;;1;24.02031;44.26;0.0;25.00;84.80;-0.01;0.00;
C361;B04;X12;;1;24.02111;41.31;0.0;25.00;84.73;-0.01;0.00;
C361;B03;X11;;1;24.02175;30.65;0.0;25.00;84.80;-0.01;0.00;
C361;B02;X10;;1;24.02241;47.64;0.0;25.00;84.79;-0.01;0.00;
C361;B01;X9;;1;24.02306;38.23;0.0;25.00;84.86;-0.01;0.00;
C361;C01;X17;;1;24.02375;44.70;0.0;25.00;85.18;-0.01;0.00;
C361;C02;X18;;1;24.02461;37.64;0.0;25.00;85.31;-0.01;0.00;
C361;C03;X19;;1;24.02529;38.69;0.0;25.00;85.45;-0.01;0.00;
C361;C04;X20;;1;24.02595;39.16;0.0;25.00;85.57;-0.01;0.00;
C361;C05;X21;;1;24.02665;41.82;0.0;25.00;85.58;-0.01;0.00;
C361;C06;X22;;1;24.02741;46.39;0.0;25.00;85.58;-0.01;0.00;
C361;C07;X23;;1;24.02809;50.64;0.0;25.00;85.64;-0.01;0.00;
C361;C08;X24;;1;24.02876;43.75;0.0;25.00;85.64;-0.01;0.00;
C361;D08;X32;;1;24.02957;34.31;0.0;25.00;85.64;-0.01;0.00;
C361;D07;X31;;1;24.03031;38.81;0.0;25.00;85.58;-0.01;0.00;
C361;D06;X30;;1;24.03094;45.60;0.0;25.00;85.58;-0.01;0.00;
C361;D05;X29;;1;24.03164;47.76;0.0;25.00;85.58;-0.01;0.00;
C361;D04;X28;;1;24.03230;28.16;0.0;25.00;85.62;-0.01;0.00;
C361;D03;X27;;1;24.03308;39.68;0.0;25.00;85.58;-0.01;0.00;
C361;D02;X26;;1;24.03381;51.18;0.0;25.00;85.51;-0.01;0.00;
C361;D01;X25;;1;24.03448;45.95;0.0;25.00;85.51;-0.01;0.00;
C361;E01;X33;;1;24.03521;35.81;0.0;25.00;85.46;-0.01;0.00;
C361;E02;X34;;1;24.03591;36.49;0.0;25.00;85.44;-0.01;0.00;
C361;E03;X35;;1;24.03664;45.90;0.0;25.00;85.44;-0.01;0.00;
C361;E04;X36;;1;24.03732;50.36;0.0;25.00;85.51;-0.01;0.00;
C361;E05;X37;;1;24.03802;44.27;0.0;25.00;85.51;-0.01;0.00;
C361;E06;X38;;1;24.03872;43.40;0.0;25.00;85.38;-0.01;0.00;
C361;E07;X39;;1;24.03940;43.67;0.0;25.00;85.31;-0.01;0.00;
C361;E08;X40;;1;24.04002;44.30;0.0;25.00;85.31;-0.01;0.00;
C361;F08;X48;;1;24.04072;35.43;0.0;25.00;85.31;-0.01;0.00;
C361;F07;X47;;1;24.04143;41.38;0.0;25.00;85.32;-0.01;0.00;
C361;F06;X46;;1;24.04213;39.01;0.0;25.00;85.25;-0.01;0.00;
C361;F05;X45;;1;24.04291;50.50;0.0;25.00;85.25;-0.01;0.00;
C361;F04;X44;;1;24.04354;39.27;0.0;25.00;85.19;-0.01;0.00;
C361;F03;X43;;1;24.04421;38.18;0.0;25.00;85.19;-0.01;0.00;
C361;F02;X42;;1;24.04488;38.57;0.0;25.00;85.27;-0.01;0.00;
C361;F01;X41;;1;24.04563;41.23;0.0;25.00;85.19;-0.01;0.00;
R;;;;1;24.07672;267.47;0.0;25.00;85.32;-0.01;0.00;test measure for referencing with gain 15 
