FILENAME;\Hard Disk2\Result\ReHa_CatIB_VK_20220117_175955.csv
PROTOCOL;ReHa_CatIB_VK
FILE_VERSION;3.3;
DATE START;2022-01-17;18:00:02
DATE END;2022-01-17;18:00:02;;Last Reading;1;Timestamp;27151587                        
DEVICE;BL098-CX_349F39
USER;ReHa;COMMENT;no comment available
PLATETYPE;MTP-48-FlowerPlate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
C63;E02;X34;;1;4.16533;26.30;0.0;37.00;86.25;-0.01;0.00;
C63;E03;X35;;1;4.16605;19.19;0.0;37.00;86.33;-0.01;0.00;
C63;E04;X36;;1;4.16667;18.68;0.0;37.00;86.36;-0.01;0.00;
C63;E05;X37;;1;4.16733;17.96;0.0;37.00;86.31;-0.01;0.00;
C63;E06;X38;;1;4.16802;19.18;0.0;37.00;86.38;-0.01;0.00;
C63;E07;X39;;1;4.16873;19.20;0.0;37.00;86.38;-0.01;0.00;
C63;E08;X40;;1;4.16958;15.55;0.0;37.00;86.40;-0.01;0.00;
C63;F08;X48;;1;4.17032;15.75;0.0;37.00;86.31;-0.01;0.00;
C63;F07;X47;;1;4.17095;22.82;0.0;37.10;86.31;-0.01;0.00;
C63;F06;X46;;1;4.17167;15.31;0.0;37.00;86.31;-0.01;0.00;
C63;F05;X45;;1;4.17244;25.62;0.0;37.00;86.26;-0.01;0.00;
C63;F04;X44;;1;4.17321;24.83;0.0;37.00;86.31;-0.01;0.00;
C63;F03;X43;;1;4.17411;26.01;0.0;37.00;86.38;-0.01;0.00;
C63;F02;X42;;1;4.17475;22.33;0.0;37.00;86.33;-0.01;0.00;
C63;F01;X41;;1;4.17545;20.18;0.0;37.10;86.31;-0.01;0.00;
R;;;;1;4.20592;269.41;0.0;37.00;85.99;-0.01;0.00;test measure for referencing with gain 15 
C64;A01;X1;;1;4.20872;13.95;0.0;37.00;85.99;-0.01;0.00;
C64;A02;X2;;1;4.20944;24.54;0.0;37.00;85.99;-0.01;0.00;
C64;A03;X3;;1;4.21013;19.01;0.0;37.00;85.99;-0.01;0.00;
C64;A04;X4;;1;4.21083;17.04;0.0;37.00;85.95;-0.01;0.00;
C64;A05;X5;;1;4.21152;12.96;0.0;37.00;85.92;-0.01;0.00;
C64;A06;X6;;1;4.21231;15.87;0.0;37.00;85.98;-0.01;0.00;
C64;A07;X7;;1;4.21310;19.48;0.0;37.00;86.00;-0.01;0.00;
C64;A08;X8;;1;4.21379;20.51;0.0;37.00;85.92;-0.01;0.00;
C64;B08;X16;;1;4.21453;16.57;0.0;37.00;85.92;-0.01;0.00;
C64;B07;X15;;1;4.21521;20.46;0.0;37.00;85.98;-0.01;0.00;
C64;B06;X14;;1;4.21591;18.52;0.0;37.00;85.98;-0.01;0.00;
C64;B05;X13;;1;4.21662;16.29;0.0;37.00;85.98;-0.01;0.00;
C64;B04;X12;;1;4.21741;15.90;0.0;37.00;85.92;-0.01;0.00;
C64;B03;X11;;1;4.21811;14.14;0.0;37.00;85.85;-0.01;0.00;
C64;B02;X10;;1;4.21874;22.27;0.0;37.00;85.85;-0.01;0.00;
C64;B01;X9;;1;4.21942;17.92;0.0;37.00;85.87;-0.01;0.00;
C64;C01;X17;;1;4.22013;22.21;0.0;37.00;85.79;-0.01;0.00;
C64;C02;X18;;1;4.22079;18.58;0.0;37.00;85.86;-0.01;0.00;
C64;C03;X19;;1;4.22150;16.55;0.0;37.00;85.86;-0.01;0.00;
C64;C04;X20;;1;4.22226;18.61;0.0;37.00;85.90;-0.01;0.00;
C64;C05;X21;;1;4.22290;20.56;0.0;37.00;85.79;-0.01;0.00;
C64;C06;X22;;1;4.22362;20.58;0.0;37.00;85.79;-0.01;0.00;
C64;C07;X23;;1;4.22428;19.63;0.0;37.00;85.79;-0.01;0.00;
C64;C08;X24;;1;4.22496;20.13;0.0;37.00;85.79;-0.01;0.00;
C64;D08;X32;;1;4.22570;23.72;0.0;37.00;85.81;-0.01;0.00;
C64;D07;X31;;1;4.22647;22.28;0.0;37.00;85.79;-0.01;0.00;
C64;D06;X30;;1;4.22711;18.65;0.0;37.00;85.79;-0.01;0.00;
C64;D05;X29;;1;4.22778;16.39;0.0;37.00;85.73;-0.01;0.00;
C64;D04;X28;;1;4.22851;22.31;0.0;37.00;85.71;-0.01;0.00;
C64;D03;X27;;1;4.22929;20.13;0.0;37.00;85.73;-0.01;0.00;
C64;D02;X26;;1;4.23003;24.91;0.0;37.00;85.73;-0.01;0.00;
C64;D01;X25;;1;4.23082;23.47;0.0;37.00;85.74;-0.01;0.00;
C64;E01;X33;;1;4.23147;27.97;0.0;37.00;85.74;-0.01;0.00;
C64;E02;X34;;1;4.23211;27.73;0.0;37.00;85.73;-0.01;0.00;
C64;E03;X35;;1;4.23277;20.77;0.0;37.00;85.73;-0.01;0.00;
C64;E04;X36;;1;4.23340;18.64;0.0;37.00;85.73;-0.01;0.00;
C64;E05;X37;;1;4.23416;18.90;0.0;37.00;85.73;-0.01;0.00;
C64;E06;X38;;1;4.23488;20.38;0.0;37.00;85.78;-0.01;0.00;
C64;E07;X39;;1;4.23562;20.73;0.0;37.00;85.73;-0.01;0.00;
C64;E08;X40;;1;4.23628;16.05;0.0;37.00;85.66;-0.01;0.00;
C64;F08;X48;;1;4.23700;16.48;0.0;37.00;85.73;-0.01;0.00;
C64;F07;X47;;1;4.23762;23.80;0.0;37.00;85.66;-0.01;0.00;
C64;F06;X46;;1;4.23832;16.23;0.0;37.00;85.62;-0.01;0.00;
C64;F05;X45;;1;4.23916;27.80;0.0;37.00;85.59;-0.01;0.00;
C64;F04;X44;;1;4.23983;26.84;0.0;37.00;85.59;-0.01;0.00;
C64;F03;X43;;1;4.24050;27.53;0.0;37.00;85.59;-0.01;0.00;
C64;F02;X42;;1;4.24118;24.01;0.0;37.00;85.52;-0.01;0.00;
C64;F01;X41;;1;4.24183;21.45;0.0;37.00;85.47;-0.01;0.00;
R;;;;1;4.27241;269.54;0.0;37.00;85.01;-0.01;0.00;test measure for referencing with gain 15 
C65;A01;X1;;1;4.27515;13.92;0.0;37.00;84.95;-0.01;0.00;
C65;A02;X2;;1;4.27582;25.62;0.0;37.00;84.94;-0.01;0.00;
C65;A03;X3;;1;4.27644;19.87;0.0;37.00;84.88;-0.01;0.00;
C65;A04;X4;;1;4.27706;18.12;0.0;37.00;84.88;-0.01;0.00;
C65;A05;X5;;1;4.27772;13.20;0.0;37.00;84.88;-0.01;0.00;
C65;A06;X6;;1;4.27847;17.08;0.0;37.00;84.95;-0.01;0.00;
C65;A07;X7;;1;4.27929;21.06;0.0;37.00;84.95;-0.01;0.00;
C65;A08;X8;;1;4.27992;22.24;0.0;37.00;84.94;-0.01;0.00;
C65;B08;X16;;1;4.28060;17.10;0.0;37.00;84.88;-0.01;0.00;
C65;B07;X15;;1;4.28127;21.97;0.0;37.00;84.90;-0.01;0.00;
C65;B06;X14;;1;4.28194;19.57;0.0;37.00;84.88;-0.01;0.00;
C65;B05;X13;;1;4.28273;16.65;0.0;37.00;84.82;-0.01;0.00;
C65;B04;X12;;1;4.28346;17.10;0.0;37.00;84.88;-0.01;0.00;
C65;B03;X11;;1;4.28418;14.06;0.0;37.00;84.84;-0.01;0.00;
C65;B02;X10;;1;4.28489;23.55;0.0;37.00;84.82;-0.01;0.00;
C65;B01;X9;;1;4.28559;18.82;0.0;37.00;84.82;-0.01;0.00;
C65;C01;X17;;1;4.28631;23.59;0.0;37.00;84.82;-0.01;0.00;
C65;C02;X18;;1;4.28708;19.60;0.0;37.00;84.70;-0.01;0.00;
C65;C03;X19;;1;4.28779;17.37;0.0;37.00;84.75;-0.01;0.00;
C65;C04;X20;;1;4.28848;19.67;0.0;37.00;84.69;-0.01;0.00;
C65;C05;X21;;1;4.28910;21.67;0.0;37.00;84.62;-0.01;0.00;
C65;C06;X22;;1;4.28976;21.63;0.0;37.00;84.62;-0.01;0.00;
C65;C07;X23;;1;4.29043;21.59;0.0;37.00;84.72;-0.01;0.00;
C65;C08;X24;;1;4.29110;21.88;0.0;37.00;84.88;-0.01;0.00;
C65;D08;X32;;1;4.29177;25.58;0.0;36.90;85.07;-0.01;0.00;
C65;D07;X31;;1;4.29244;22.70;0.0;37.00;85.20;-0.01;0.00;
C65;D06;X30;;1;4.29315;19.04;0.0;36.90;85.40;-0.01;0.00;
C65;D05;X29;;1;4.29384;16.99;0.0;36.90;85.60;-0.01;0.00;
C65;D04;X28;;1;4.29454;23.92;0.0;36.90;85.73;-0.01;0.00;
C65;D03;X27;;1;4.29529;21.66;0.0;36.90;85.73;-0.01;0.00;
C65;D02;X26;;1;4.29601;25.59;0.0;36.90;85.79;-0.01;0.00;
C65;D01;X25;;1;4.29671;24.85;0.0;36.90;85.84;-0.01;0.00;
C65;E01;X33;;1;4.29742;29.11;0.0;36.90;85.86;-0.01;0.00;
C65;E02;X34;;1;4.29820;29.00;0.0;36.90;85.92;-0.01;0.00;
C65;E03;X35;;1;4.29890;21.83;0.0;36.90;85.92;-0.01;0.00;
C65;E04;X36;;1;4.29965;20.24;0.0;36.90;86.03;-0.01;0.00;
C65;E05;X37;;1;4.30038;20.15;0.0;36.90;85.98;-0.01;0.00;
C65;E06;X38;;1;4.30111;21.47;0.0;36.90;85.98;-0.01;0.00;
C65;E07;X39;;1;4.30182;21.72;0.0;36.90;85.98;-0.01;0.00;
C65;E08;X40;;1;4.30254;16.10;0.0;36.90;86.01;-0.01;0.00;
C65;F08;X48;;1;4.30322;17.22;0.0;36.90;85.98;-0.01;0.00;
C65;F07;X47;;1;4.30405;25.10;0.0;37.00;85.99;-0.01;0.00;
C65;F06;X46;;1;4.30479;15.65;0.0;37.00;85.97;-0.01;0.00;
C65;F05;X45;;1;4.30550;28.26;0.0;37.00;85.85;-0.01;0.00;
C65;F04;X44;;1;4.30619;27.90;0.0;37.00;85.86;-0.01;0.00;
C65;F03;X43;;1;4.30692;28.85;0.0;37.00;85.79;-0.01;0.00;
C65;F02;X42;;1;4.30754;25.71;0.0;37.00;85.72;-0.01;0.00;
C65;F01;X41;;1;4.30834;22.37;0.0;37.00;85.72;-0.01;0.00;
R;;;;1;4.33909;269.90;0.0;37.00;85.08;-0.01;0.00;test measure for referencing with gain 15 
C66;A01;X1;;1;4.34194;14.15;0.0;37.00;85.08;-0.01;0.00;
C66;A02;X2;;1;4.34266;26.88;0.0;37.00;85.15;-0.01;0.00;
C66;A03;X3;;1;4.34339;21.62;0.0;37.00;85.08;-0.01;0.00;
C66;A04;X4;;1;4.34421;19.68;0.0;37.00;85.15;-0.01;0.00;
C66;A05;X5;;1;4.34484;12.71;0.0;37.00;85.15;-0.01;0.00;
C66;A06;X6;;1;4.34549;17.94;0.0;37.00;85.20;-0.01;0.00;
C66;A07;X7;;1;4.34618;22.26;0.0;37.00;85.14;-0.01;0.00;
C66;A08;X8;;1;4.34682;23.81;0.0;37.00;85.15;-0.01;0.00;
C66;B08;X16;;1;4.34761;17.74;0.0;37.00;85.07;-0.01;0.00;
C66;B07;X15;;1;4.34836;22.57;0.0;37.00;85.10;-0.01;0.00;
C66;B06;X14;;1;4.34903;21.14;0.0;37.00;85.08;-0.01;0.00;
C66;B05;X13;;1;4.34974;16.96;0.0;37.00;85.08;-0.01;0.00;
C66;B04;X12;;1;4.35037;17.53;0.0;37.00;85.08;-0.01;0.00;
C66;B03;X11;;1;4.35106;14.22;0.0;37.00;85.08;-0.01;0.00;
C66;B02;X10;;1;4.35179;25.12;0.0;37.00;85.11;-0.01;0.00;
C66;B01;X9;;1;4.35250;20.11;0.0;37.00;85.08;-0.01;0.00;
C66;C01;X17;;1;4.35325;24.59;0.0;37.00;85.08;-0.01;0.00;
C66;C02;X18;;1;4.35387;21.19;0.0;37.00;85.08;-0.01;0.00;
C66;C03;X19;;1;4.35454;18.10;0.0;37.00;85.01;-0.01;0.00;
C66;C04;X20;;1;4.35523;21.06;0.0;37.00;85.12;-0.01;0.00;
C66;C05;X21;;1;4.35586;22.93;0.0;37.00;85.03;-0.01;0.00;
C66;C06;X22;;1;4.35656;23.45;0.0;37.00;85.01;-0.01;0.00;
C66;C07;X23;;1;4.35731;22.99;0.0;37.00;84.95;-0.01;0.00;
C66;C08;X24;;1;4.35797;23.33;0.0;37.00;84.95;-0.01;0.00;
C66;D08;X32;;1;4.35874;26.91;0.0;37.00;84.88;-0.01;0.00;
C66;D07;X31;;1;4.35944;24.69;0.0;37.00;84.88;-0.01;0.00;
C66;D06;X30;;1;4.36016;20.20;0.0;37.00;84.82;-0.01;0.00;
C66;D05;X29;;1;4.36089;17.80;0.0;37.00;84.81;-0.01;0.00;
C66;D04;X28;;1;4.36163;25.65;0.0;37.00;84.82;-0.01;0.00;
C66;D03;X27;;1;4.36234;23.05;0.0;37.00;84.81;-0.01;0.00;
C66;D02;X26;;1;4.36302;26.91;0.0;37.00;84.81;-0.01;0.00;
C66;D01;X25;;1;4.36375;26.72;0.0;37.00;84.82;-0.01;0.00;
C66;E01;X33;;1;4.36443;29.92;0.0;37.00;84.78;-0.01;0.00;
C66;E02;X34;;1;4.36513;30.80;0.0;37.00;84.75;-0.01;0.00;
C66;E03;X35;;1;4.36582;23.51;0.0;37.00;84.61;-0.01;0.00;
C66;E04;X36;;1;4.36657;21.19;0.0;37.00;84.55;-0.01;0.00;
C66;E05;X37;;1;4.36720;21.49;0.0;37.00;84.48;-0.01;0.00;
C66;E06;X38;;1;4.36786;22.82;0.0;37.00;84.41;-0.01;0.00;
C66;E07;X39;;1;4.36855;22.46;0.0;37.00;84.43;-0.01;0.00;
C66;E08;X40;;1;4.36917;16.65;0.0;37.00;84.43;-0.01;0.00;
C66;F08;X48;;1;4.36997;18.19;0.0;37.00;84.49;-0.01;0.00;
C66;F07;X47;;1;4.37068;26.85;0.0;36.90;84.73;-0.01;0.00;
C66;F06;X46;;1;4.37131;16.37;0.0;36.90;85.00;-0.01;0.00;
C66;F05;X45;;1;4.37202;29.92;0.0;37.00;85.20;-0.01;0.00;
C66;F04;X44;;1;4.37278;29.14;0.0;36.90;85.46;-0.01;0.00;
C66;F03;X43;;1;4.37346;30.25;0.0;36.90;85.59;-0.01;0.00;
C66;F02;X42;;1;4.37419;26.60;0.0;36.90;85.67;-0.01;0.00;
C66;F01;X41;;1;4.37490;23.94;0.0;36.90;85.65;-0.01;0.00;
R;;;;1;4.40579;270.19;0.0;37.00;85.27;-0.01;0.00;test measure for referencing with gain 15 
C67;A01;X1;;1;4.40895;13.92;0.0;37.00;85.08;-0.01;0.00;
C67;A02;X2;;1;4.40965;28.08;0.0;37.00;84.97;-0.01;0.00;
C67;A03;X3;;1;4.41038;23.21;0.0;37.00;84.94;-0.01;0.00;
C67;A04;X4;;1;4.41108;21.11;0.0;37.00;84.88;-0.01;0.00;
C67;A05;X5;;1;4.41172;13.15;0.0;37.00;84.75;-0.01;0.00;
C67;A06;X6;;1;4.41240;19.10;0.0;37.00;84.75;-0.01;0.00;
C67;A07;X7;;1;4.41319;23.71;0.0;37.00;84.88;-0.01;0.00;
C67;A08;X8;;1;4.41398;25.19;0.0;37.00;85.01;-0.01;0.00;
C67;B08;X16;;1;4.41467;18.79;0.0;37.00;85.14;-0.01;0.00;
C67;B07;X15;;1;4.41538;23.66;0.0;37.00;85.51;-0.01;0.00;
C67;B06;X14;;1;4.41605;22.30;0.0;37.00;85.59;-0.01;0.00;
C67;B05;X13;;1;4.41669;18.94;0.0;37.00;85.66;-0.01;0.00;
C67;B04;X12;;1;4.41748;18.55;0.0;37.00;85.59;-0.01;0.00;
C67;B03;X11;;1;4.41821;14.53;0.0;37.00;85.52;-0.01;0.00;
C67;B02;X10;;1;4.41896;26.33;0.0;37.00;85.46;-0.01;0.00;
C67;B01;X9;;1;4.41961;22.02;0.0;37.00;85.40;-0.01;0.00;
C67;C01;X17;;1;4.42031;26.54;0.0;37.00;85.33;-0.01;0.00;
C67;C02;X18;;1;4.42099;22.51;0.0;37.00;85.27;-0.01;0.00;
C67;C03;X19;;1;4.42178;19.01;0.0;37.00;85.15;-0.01;0.00;
C67;C04;X20;;1;4.42249;23.02;0.0;37.00;85.08;-0.01;0.00;
C67;C05;X21;;1;4.42328;24.10;0.0;37.00;85.07;-0.01;0.00;
C67;C06;X22;;1;4.42403;25.19;0.0;37.00;84.97;-0.01;0.00;
C67;C07;X23;;1;4.42474;23.68;0.0;37.00;84.94;-0.01;0.00;
C67;C08;X24;;1;4.42543;25.04;0.0;37.00;84.94;-0.01;0.00;
C67;D08;X32;;1;4.42618;28.37;0.0;37.00;84.88;-0.01;0.00;
C67;D07;X31;;1;4.42694;26.07;0.0;37.00;84.82;-0.01;0.00;
C67;D06;X30;;1;4.42775;21.01;0.0;37.00;84.82;-0.01;0.00;
C67;D05;X29;;1;4.42840;18.91;0.0;37.00;84.75;-0.01;0.00;
C67;D04;X28;;1;4.42915;27.18;0.0;37.00;84.74;-0.01;0.00;
C67;D03;X27;;1;4.42987;24.53;0.0;37.00;84.68;-0.01;0.00;
C67;D02;X26;;1;4.43059;28.10;0.0;37.00;84.82;-0.01;0.00;
C67;D01;X25;;1;4.43142;27.58;0.0;37.00;85.03;-0.01;0.00;
C67;E01;X33;;1;4.43211;32.17;0.0;37.00;85.33;-0.01;0.00;
C67;E02;X34;;1;4.43280;32.18;0.0;37.00;85.46;-0.01;0.00;
C67;E03;X35;;1;4.43349;24.24;0.0;37.00;85.53;-0.01;0.00;
C67;E04;X36;;1;4.43419;22.35;0.0;37.00;85.59;-0.01;0.00;
C67;E05;X37;;1;4.43490;23.19;0.0;37.00;85.59;-0.01;0.00;
C67;E06;X38;;1;4.43567;24.44;0.0;37.00;85.53;-0.01;0.00;
C67;E07;X39;;1;4.43632;24.22;0.0;37.00;85.47;-0.01;0.00;
C67;E08;X40;;1;4.43704;17.70;0.0;37.00;85.40;-0.01;0.00;
C67;F08;X48;;1;4.43774;18.56;0.0;37.00;85.43;-0.01;0.00;
C67;F07;X47;;1;4.43840;28.18;0.0;37.00;85.34;-0.01;0.00;
C67;F06;X46;;1;4.43913;16.18;0.0;37.00;85.21;-0.01;0.00;
C67;F05;X45;;1;4.44003;30.15;0.0;37.00;85.20;-0.01;0.00;
C67;F04;X44;;1;4.44084;29.83;0.0;37.00;85.08;-0.01;0.00;
C67;F03;X43;;1;4.44148;31.83;0.0;37.00;85.01;-0.01;0.00;
C67;F02;X42;;1;4.44222;28.35;0.0;37.00;84.94;-0.01;0.00;
C67;F01;X41;;1;4.44284;25.86;0.0;37.00;84.88;-0.01;0.00;
R;;;;1;4.47234;269.87;0.0;37.00;85.53;-0.01;0.00;test measure for referencing with gain 15 
C68;A01;X1;;1;4.47508;14.23;0.0;37.00;85.40;-0.01;0.00;
C68;A02;X2;;1;4.47576;29.91;0.0;37.00;85.40;-0.01;0.00;
C68;A03;X3;;1;4.47648;24.52;0.0;37.00;85.40;-0.01;0.00;
C68;A04;X4;;1;4.47717;22.21;0.0;37.00;85.34;-0.01;0.00;
C68;A05;X5;;1;4.47779;13.21;0.0;37.00;85.27;-0.01;0.00;
C68;A06;X6;;1;4.47849;20.72;0.0;37.00;85.21;-0.01;0.00;
C68;A07;X7;;1;4.47930;25.01;0.0;37.00;85.14;-0.01;0.00;
C68;A08;X8;;1;4.47998;26.39;0.0;37.00;85.14;-0.01;0.00;
C68;B08;X16;;1;4.48074;20.12;0.0;37.00;85.18;-0.01;0.00;
C68;B07;X15;;1;4.48155;25.52;0.0;37.00;85.14;-0.01;0.00;
C68;B06;X14;;1;4.48226;23.71;0.0;37.00;85.01;-0.01;0.00;
C68;B05;X13;;1;4.48304;19.87;0.0;37.00;84.91;-0.01;0.00;
C68;B04;X12;;1;4.48386;19.62;0.0;37.00;84.88;-0.01;0.00;
C68;B03;X11;;1;4.48459;15.23;0.0;37.00;84.82;-0.01;0.00;
C68;B02;X10;;1;4.48525;27.73;0.0;37.00;84.81;-0.01;0.00;
C68;B01;X9;;1;4.48601;23.13;0.0;37.00;84.82;-0.01;0.00;
C68;C01;X17;;1;4.48672;27.41;0.0;37.00;84.75;-0.01;0.00;
C68;C02;X18;;1;4.48743;23.73;0.0;37.00;84.75;-0.01;0.00;
C68;C03;X19;;1;4.48821;20.44;0.0;37.00;84.76;-0.01;0.00;
C68;C04;X20;;1;4.48889;24.63;0.0;37.10;84.75;-0.01;0.00;
C68;C05;X21;;1;4.48954;25.70;0.0;37.00;84.89;-0.01;0.00;
C68;C06;X22;;1;4.49021;26.08;0.0;37.00;84.95;-0.01;0.00;
C68;C07;X23;;1;4.49084;25.61;0.0;37.00;85.08;-0.01;0.00;
C68;C08;X24;;1;4.49168;26.38;0.0;37.00;85.34;-0.01;0.00;
C68;D08;X32;;1;4.49239;29.08;0.0;37.00;85.40;-0.01;0.00;
C68;D07;X31;;1;4.49311;27.26;0.0;37.00;85.40;-0.01;0.00;
C68;D06;X30;;1;4.49385;22.42;0.0;37.00;85.40;-0.01;0.00;
C68;D05;X29;;1;4.49456;19.33;0.0;37.00;85.35;-0.01;0.00;
C68;D04;X28;;1;4.49525;28.56;0.0;37.00;85.27;-0.01;0.00;
C68;D03;X27;;1;4.49601;25.92;0.0;37.00;85.27;-0.01;0.00;
C68;D02;X26;;1;4.49676;29.41;0.0;37.00;85.22;-0.01;0.00;
C68;D01;X25;;1;4.49745;28.80;0.0;37.00;85.21;-0.01;0.00;
C68;E01;X33;;1;4.49811;33.41;0.0;37.00;85.14;-0.01;0.00;
C68;E02;X34;;1;4.49881;33.81;0.0;37.00;85.14;-0.01;0.00;
C68;E03;X35;;1;4.49949;26.22;0.0;37.00;85.08;-0.01;0.00;
C68;E04;X36;;1;4.50016;23.73;0.0;37.00;85.01;-0.01;0.00;
C68;E05;X37;;1;4.50091;24.62;0.0;37.00;85.01;-0.01;0.00;
C68;E06;X38;;1;4.50156;25.51;0.0;37.00;84.95;-0.01;0.00;
C68;E07;X39;;1;4.50220;26.31;0.0;37.00;84.94;-0.01;0.00;
C68;E08;X40;;1;4.50292;18.00;0.0;37.00;84.89;-0.01;0.00;
C68;F08;X48;;1;4.50356;20.16;0.0;37.00;84.89;-0.01;0.00;
C68;F07;X47;;1;4.50418;29.04;0.0;37.00;84.88;-0.01;0.00;
C68;F06;X46;;1;4.50500;16.44;0.0;37.00;84.88;-0.01;0.00;
C68;F05;X45;;1;4.50583;31.53;0.0;37.00;84.82;-0.01;0.00;
C68;F04;X44;;1;4.50660;31.92;0.0;37.00;84.82;-0.01;0.00;
C68;F03;X43;;1;4.50723;33.27;0.0;37.10;84.82;-0.01;0.00;
C68;F02;X42;;1;4.50790;28.89;0.0;37.00;84.82;-0.01;0.00;
C68;F01;X41;;1;4.50862;26.73;0.0;37.10;84.82;-0.01;0.00;
R;;;;1;4.53960;269.83;0.0;37.00;84.82;-0.01;0.00;test measure for referencing with gain 15 
C69;A01;X1;;1;4.54252;14.26;0.0;37.00;84.69;-0.01;0.00;
C69;A02;X2;;1;4.54323;30.36;0.0;37.00;84.76;-0.01;0.00;
C69;A03;X3;;1;4.54394;25.72;0.0;37.00;84.88;-0.01;0.00;
C69;A04;X4;;1;4.54461;24.07;0.0;37.00;85.01;-0.01;0.00;
C69;A05;X5;;1;4.54535;13.15;0.0;37.00;85.14;-0.01;0.00;
C69;A06;X6;;1;4.54608;21.76;0.0;37.00;85.46;-0.01;0.00;
C69;A07;X7;;1;4.54676;26.29;0.0;37.00;85.53;-0.01;0.00;
C69;A08;X8;;1;4.54740;27.40;0.0;37.00;85.59;-0.01;0.00;
C69;B08;X16;;1;4.54820;22.15;0.0;37.00;85.53;-0.01;0.00;
C69;B07;X15;;1;4.54890;27.06;0.0;37.00;85.57;-0.01;0.00;
C69;B06;X14;;1;4.54958;25.56;0.0;37.00;85.48;-0.01;0.00;
C69;B05;X13;;1;4.55028;21.12;0.0;37.00;85.40;-0.01;0.00;
C69;B04;X12;;1;4.55098;21.30;0.0;37.00;85.40;-0.01;0.00;
C69;B03;X11;;1;4.55166;15.84;0.0;37.00;85.33;-0.01;0.00;
C69;B02;X10;;1;4.55240;28.35;0.0;37.00;85.29;-0.01;0.00;
C69;B01;X9;;1;4.55316;25.00;0.0;37.00;85.27;-0.01;0.00;
C69;C01;X17;;1;4.55391;28.60;0.0;37.00;85.21;-0.01;0.00;
C69;C02;X18;;1;4.55458;25.73;0.0;37.00;85.14;-0.01;0.00;
C69;C03;X19;;1;4.55533;22.00;0.0;37.00;85.08;-0.01;0.00;
C69;C04;X20;;1;4.55604;25.53;0.0;37.00;85.08;-0.01;0.00;
C69;C05;X21;;1;4.55672;27.58;0.0;37.00;85.07;-0.01;0.00;
C69;C06;X22;;1;4.55743;27.66;0.0;37.00;85.08;-0.01;0.00;
C69;C07;X23;;1;4.55821;27.25;0.0;37.00;85.08;-0.01;0.00;
C69;C08;X24;;1;4.55892;27.64;0.0;37.00;85.08;-0.01;0.00;
C69;D08;X32;;1;4.55962;30.56;0.0;37.00;85.08;-0.01;0.00;
C69;D07;X31;;1;4.56040;28.95;0.0;37.00;85.05;-0.01;0.00;
C69;D06;X30;;1;4.56113;23.64;0.0;37.00;84.95;-0.01;0.00;
C69;D05;X29;;1;4.56188;21.23;0.0;37.00;84.94;-0.01;0.00;
C69;D04;X28;;1;4.56259;29.10;0.0;37.00;84.87;-0.01;0.00;
C69;D03;X27;;1;4.56321;27.09;0.0;37.00;84.87;-0.01;0.00;
C69;D02;X26;;1;4.56392;31.11;0.0;37.00;84.81;-0.01;0.00;
C69;D01;X25;;1;4.56454;30.37;0.0;37.00;84.81;-0.01;0.00;
C69;E01;X33;;1;4.56529;34.84;0.0;37.00;84.81;-0.01;0.00;
C69;E02;X34;;1;4.56594;34.38;0.0;37.00;84.75;-0.01;0.00;
C69;E03;X35;;1;4.56672;27.10;0.0;37.00;84.86;-0.01;0.00;
C69;E04;X36;;1;4.56736;25.46;0.0;37.00;84.81;-0.01;0.00;
C69;E05;X37;;1;4.56802;26.29;0.0;37.00;84.88;-0.01;0.00;
C69;E06;X38;;1;4.56870;27.02;0.0;37.00;84.94;-0.01;0.00;
C69;E07;X39;;1;4.56936;27.45;0.0;37.00;85.07;-0.01;0.00;
C69;E08;X40;;1;4.57012;18.96;0.0;37.00;85.38;-0.01;0.00;
C69;F08;X48;;1;4.57099;21.70;0.0;37.00;85.46;-0.01;0.00;
C69;F07;X47;;1;4.57163;30.96;0.0;37.00;85.46;-0.01;0.00;
C69;F06;X46;;1;4.57232;17.18;0.0;37.00;85.46;-0.01;0.00;
C69;F05;X45;;1;4.57296;32.90;0.0;37.00;85.38;-0.01;0.00;
C69;F04;X44;;1;4.57359;33.22;0.0;37.00;85.42;-0.01;0.00;
C69;F03;X43;;1;4.57434;35.34;0.0;37.00;85.40;-0.01;0.00;
C69;F02;X42;;1;4.57515;30.63;0.0;37.00;85.40;-0.01;0.00;
C69;F01;X41;;1;4.57584;28.12;0.0;37.00;85.36;-0.01;0.00;
R;;;;1;4.60577;269.82;0.0;37.00;84.88;-0.01;0.00;test measure for referencing with gain 15 
C70;A01;X1;;1;4.60854;14.78;0.0;37.00;84.90;-0.01;0.00;
C70;A02;X2;;1;4.60931;33.00;0.0;37.00;84.88;-0.01;0.00;
C70;A03;X3;;1;4.61007;26.99;0.0;37.00;84.87;-0.01;0.00;
C70;A04;X4;;1;4.61076;25.51;0.0;37.00;84.81;-0.01;0.00;
C70;A05;X5;;1;4.61139;13.31;0.0;37.00;84.84;-0.01;0.00;
